freq,CFEAmp,fullAmp,expAmp,recAmp,shiftAvgAmp1,shiftAvgAmp9,shiftAvgAmp5,shiftAvgAmp3,shiftAvgAmp8
0.0500,2.3543,0.4596,0.0000,0.0000,5.8651,2.6527,1.9806,0.8150,1.4991
0.0792,2.3552,0.6497,0.0000,0.0000,5.8652,2.6535,1.9826,0.8538,1.5043
0.1256,2.3575,0.8369,0.0000,0.0000,5.8653,2.6553,1.9876,0.9391,1.5165
0.1991,2.3629,1.0745,0.0000,0.0000,5.8656,2.6600,1.9998,1.1140,1.5465
0.3155,2.3768,1.3734,0.0000,0.0000,5.8664,2.6716,2.0303,1.4302,1.6195
0.5000,2.4110,1.7442,0.0000,0.0000,5.8684,2.7005,2.1046,1.8969,1.7860
