time,f(t),IIR_CFE,Grunwald,exponential,recursive,shiftAvg1,shiftAvg9,shiftAvg5,shiftAvg3,shiftAvg8
2.3400,-0.3745,1.1237,1.0367,0.0000,0.0000,0.4316,1.1291,1.1156,0.9892,1.0359
2.3500,-0.3002,1.3295,1.2390,0.0000,0.0000,0.6175,1.3481,1.3453,1.2127,1.2549
2.3600,-0.2241,1.5176,1.4335,0.0000,0.0000,0.7997,1.5587,1.5667,1.4286,1.4660
2.3700,-0.1466,1.7055,1.6190,0.0000,0.0000,0.9768,1.7596,1.7784,1.6354,1.6680
2.3800,-0.0682,1.8737,1.7944,0.0000,0.0000,1.1479,1.9495,1.9789,1.8319,1.8596
2.3900,0.0107,2.0392,1.9585,0.0000,0.0000,1.3118,2.1273,2.1672,2.0169,2.0395
2.4000,0.0895,2.1831,2.1104,0.0000,0.0000,1.4676,2.2919,2.3420,2.1892,2.2067
2.4100,0.1677,2.3223,2.2491,0.0000,0.0000,1.6142,2.4422,2.5022,2.3478,2.3601
2.4200,0.2449,2.4383,2.3738,0.0000,0.0000,1.7508,2.5773,2.6468,2.4916,2.4988
2.4300,0.3206,2.5477,2.4836,0.0000,0.0000,1.8765,2.6964,2.7749,2.6198,2.6219
2.4400,0.3943,2.6328,2.5779,0.0000,0.0000,1.9905,2.7986,2.8858,2.7316,2.7286
2.4500,0.4655,2.7098,2.6561,0.0000,0.0000,2.0921,2.8835,2.9787,2.8262,2.8183
2.4600,0.5338,2.7617,2.7177,0.0000,0.0000,2.1807,2.9504,3.0531,2.9032,2.8904
2.4700,0.5988,2.8046,2.7624,0.0000,0.0000,2.2558,2.9990,3.1084,2.9619,2.9445
2.4800,0.6601,2.8220,2.7898,0.0000,0.0000,2.3168,3.0288,3.1444,3.0021,2.9803
2.4900,0.7172,2.8297,2.7997,0.0000,0.0000,2.3633,3.0399,3.1609,3.0235,2.9974
2.5000,0.7699,2.8121,2.7922,0.0000,0.0000,2.3952,3.0320,3.1577,3.0259,2.9958
2.5100,0.8179,2.7846,2.7673,0.0000,0.0000,2.4121,3.0052,3.1348,3.0094,2.9756
2.5200,0.8607,2.7322,2.7250,0.0000,0.0000,2.4141,2.9597,3.0924,2.9740,2.9368
2.5300,0.8981,2.6703,2.6658,0.0000,0.0000,2.4010,2.8958,3.0308,2.9200,2.8797
2.5400,0.9300,2.5844,2.5899,0.0000,0.0000,2.3729,2.8139,2.9502,2.8477,2.8046
2.5500,0.9561,2.4896,2.4978,0.0000,0.0000,2.3301,2.7145,2.8514,2.7576,2.7121
2.5600,0.9762,2.3723,2.3901,0.0000,0.0000,2.2728,2.5982,2.7348,2.6503,2.6026
2.5700,0.9903,2.2472,2.2675,0.0000,0.0000,2.2014,2.4657,2.6011,2.5263,2.4769
2.5800,0.9982,2.1011,2.1308,0.0000,0.0000,2.1162,2.3179,2.4513,2.3865,2.3357
2.5900,0.9998,1.9489,1.9807,0.0000,0.0000,2.0179,2.1556,2.2862,2.2317,2.1800
2.6000,0.9953,1.7777,1.8182,0.0000,0.0000,1.9070,1.9799,2.1069,2.0630,2.0107
2.6100,0.9846,1.6022,1.6444,0.0000,0.0000,1.7843,1.7919,1.9145,1.8812,1.8288
2.6200,0.9677,1.4101,1.4603,0.0000,0.0000,1.6504,1.5927,1.7102,1.6877,1.6355
2.6300,0.9448,1.2157,1.2670,0.0000,0.0000,1.5063,1.3837,1.4952,1.4835,1.4320
2.6400,0.9160,1.0073,1.0658,0.0000,0.0000,1.3528,1.1660,1.2709,1.2700,1.2196
2.6500,0.8816,0.7990,0.8579,0.0000,0.0000,1.1908,0.9410,1.0387,1.0485,0.9995
2.6600,0.8416,0.5795,0.6446,0.0000,0.0000,1.0215,0.7102,0.8000,0.8203,0.7732
2.6700,0.7964,0.3625,0.4273,0.0000,0.0000,0.8458,0.4750,0.5564,0.5870,0.5421
2.6800,0.7462,0.1373,0.2072,0.0000,0.0000,0.6648,0.2368,0.3093,0.3498,0.3075
2.6900,0.6914,-0.0829,-0.0142,0.0000,0.0000,0.4797,-0.0028,0.0602,0.1104,0.0711
2.7000,0.6323,-0.3084,-0.2355,0.0000,0.0000,0.2917,-0.2424,-0.1892,-0.1298,-0.1659
2.7100,0.5693,-0.5263,-0.4555,0.0000,0.0000,0.1018,-0.4806,-0.4374,-0.3693,-0.4018
2.7200,0.5027,-0.7465,-0.6726,0.0000,0.0000,-0.0888,-0.7157,-0.6829,-0.6066,-0.6353
2.7300,0.4330,-0.9565,-0.8856,0.0000,0.0000,-0.2788,-0.9464,-0.9242,-0.8403,-0.8649
2.7400,0.3606,-1.1661,-1.0932,0.0000,0.0000,-0.4670,-1.1712,-1.1597,-1.0688,-1.0890
2.7500,0.2860,-1.3629,-1.2940,0.0000,0.0000,-0.6523,-1.3887,-1.3880,-1.2908,-1.3065
2.7600,0.2095,-1.5567,-1.4868,0.0000,0.0000,-0.8336,-1.5975,-1.6076,-1.5048,-1.5158
2.7700,0.1318,-1.7354,-1.6704,0.0000,0.0000,-1.0097,-1.7964,-1.8172,-1.7096,-1.7157
2.7800,0.0532,-1.9086,-1.8436,0.0000,0.0000,-1.1795,-1.9842,-2.0156,-1.9038,-1.9050
2.7900,-0.0256,-2.0648,-2.0054,0.0000,0.0000,-1.3420,-2.1595,-2.2014,-2.0863,-2.0824
2.8000,-0.1044,-2.2132,-2.1548,0.0000,0.0000,-1.4961,-2.3215,-2.3735,-2.2559,-2.2469
2.8100,-0.1824,-2.3428,-2.2908,0.0000,0.0000,-1.6409,-2.4690,-2.5308,-2.4116,-2.3974
2.8200,-0.2594,-2.4627,-2.4127,0.0000,0.0000,-1.7755,-2.6011,-2.6723,-2.5524,-2.5330
2.8300,-0.3347,-2.5625,-2.5195,0.0000,0.0000,-1.8990,-2.7170,-2.7973,-2.6773,-2.6529
2.8400,-0.4080,-2.6511,-2.6107,0.0000,0.0000,-2.0107,-2.8161,-2.9048,-2.7857,-2.7563
2.8500,-0.4787,-2.7185,-2.6857,0.0000,0.0000,-2.1099,-2.8976,-2.9942,-2.8769,-2.8425
2.8600,-0.5464,-2.7736,-2.7440,0.0000,0.0000,-2.1960,-2.9610,-3.0650,-2.9502,-2.9111
2.8700,-0.6107,-2.8068,-2.7853,0.0000,0.0000,-2.2684,-3.0060,-3.1167,-3.0053,-2.9616
2.8800,-0.6712,-2.8272,-2.8093,0.0000,0.0000,-2.3267,-3.0324,-3.1491,-3.0418,-2.9936
2.8900,-0.7276,-2.8254,-2.8159,0.0000,0.0000,-2.3705,-3.0398,-3.1618,-3.0594,-3.0071
2.9000,-0.7794,-2.8105,-2.8050,0.0000,0.0000,-2.3995,-3.0283,-3.1548,-3.0581,-3.0018
2.9100,-0.8264,-2.7737,-2.7766,0.0000,0.0000,-2.4136,-2.9980,-3.1283,-3.0379,-2.9779
2.9200,-0.8682,-2.7240,-2.7311,0.0000,0.0000,-2.4127,-2.9490,-3.0822,-2.9988,-2.9355
2.9300,-0.9046,-2.6531,-2.6686,0.0000,0.0000,-2.3968,-2.8817,-3.0170,-2.9411,-2.8748
2.9400,-0.9354,-2.5698,-2.5895,0.0000,0.0000,-2.3660,-2.7964,-2.9329,-2.8653,-2.7962
2.9500,-0.9604,-2.4664,-2.4943,0.0000,0.0000,-2.3204,-2.6938,-2.8307,-2.7717,-2.7003
2.9600,-0.9793,-2.3518,-2.3837,0.0000,0.0000,-2.2604,-2.5743,-2.7108,-2.6609,-2.5875
2.9700,-0.9922,-2.2185,-2.2583,0.0000,0.0000,-2.1863,-2.4389,-2.5740,-2.5337,-2.4587
2.9800,-0.9990,-2.0753,-2.1188,0.0000,0.0000,-2.0986,-2.2882,-2.4212,-2.3908,-2.3146
2.9900,-0.9995,-1.9153,-1.9662,0.0000,0.0000,-1.9979,-2.1233,-2.2534,-2.2331,-2.1561
3.0000,-0.9937,-1.7473,-1.8014,0.0000,0.0000,-1.8847,-1.9452,-2.0715,-2.0616,-1.9842
3.0100,-0.9818,-1.5646,-1.6255,0.0000,0.0000,-1.7597,-1.7550,-1.8767,-1.8773,-1.7999
3.0200,-0.9638,-1.3759,-1.4395,0.0000,0.0000,-1.6239,-1.5539,-1.6703,-1.6815,-1.6045
3.0300,-0.9398,-1.1749,-1.2445,0.0000,0.0000,-1.4779,-1.3431,-1.4534,-1.4753,-1.3991
3.0400,-0.9099,-0.9702,-1.0419,0.0000,0.0000,-1.3227,-1.1239,-1.2275,-1.2599,-1.1850
3.0500,-0.8744,-0.7559,-0.8328,0.0000,0.0000,-1.1593,-0.8978,-0.9940,-1.0368,-0.9635
3.0600,-0.8334,-0.5405,-0.6186,0.0000,0.0000,-0.9887,-0.6660,-0.7542,-0.8074,-0.7361
3.0700,-0.7873,-0.3182,-0.4005,0.0000,0.0000,-0.8119,-0.4301,-0.5098,-0.5730,-0.5041
3.0800,-0.7362,-0.0974,-0.1800,0.0000,0.0000,-0.6301,-0.1915,-0.2622,-0.3351,-0.2689
3.0900,-0.6806,0.1275,0.0415,0.0000,0.0000,-0.4443,0.0482,-0.0130,-0.0953,-0.0321
3.1000,-0.6207,0.3481,0.2628,0.0000,0.0000,-0.2558,0.2877,0.2363,0.1451,0.2048
3.1100,-0.5570,0.5700,0.4824,0.0000,0.0000,-0.0657,0.5253,0.4841,0.3845,0.4405
3.1200,-0.4898,0.7850,0.6990,0.0000,0.0000,0.1248,0.7597,0.7289,0.6214,0.6735
3.1300,-0.4195,0.9983,0.9111,0.0000,0.0000,0.3146,0.9894,0.9692,0.8544,0.9022
3.1400,-0.3466,1.2023,1.1176,0.0000,0.0000,0.5023,1.2129,1.2035,1.0820,1.1253
3.1500,-0.2716,1.4019,1.3170,0.0000,0.0000,0.6870,1.4289,1.4302,1.3027,1.3414
3.1600,-0.1949,1.5897,1.5082,0.0000,0.0000,0.8674,1.6360,1.6481,1.5153,1.5492
3.1700,-0.1170,1.7707,1.6900,0.0000,0.0000,1.0424,1.8329,1.8557,1.7183,1.7472
3.1800,-0.0383,1.9376,1.8612,0.0000,0.0000,1.2109,2.0183,2.0517,1.9106,1.9344
3.1900,0.0406,2.0954,2.0209,0.0000,0.0000,1.3718,2.1913,2.2350,2.0909,2.1096
3.2000,0.1192,2.2373,2.1678,0.0000,0.0000,1.5242,2.3505,2.4044,2.2581,2.2716
3.2100,0.1971,2.3681,2.3013,0.0000,0.0000,1.6672,2.4952,2.5588,2.4112,2.4194
3.2200,0.2738,2.4813,2.4204,0.0000,0.0000,1.7997,2.6243,2.6973,2.5492,2.5522
3.2300,0.3487,2.5820,2.5244,0.0000,0.0000,1.9211,2.7371,2.8190,2.6712,2.6691
3.2400,0.4215,2.6637,2.6126,0.0000,0.0000,2.0305,2.8328,2.9231,2.7766,2.7694
3.2500,0.4917,2.7316,2.6846,0.0000,0.0000,2.1272,2.9110,3.0091,2.8646,2.8524
3.2600,0.5588,2.7798,2.7398,0.0000,0.0000,2.2108,2.9710,3.0763,2.9347,2.9177
3.2700,0.6225,2.8134,2.7779,0.0000,0.0000,2.2805,3.0125,3.1244,2.9864,2.9648
3.2800,0.6822,2.8268,2.7987,0.0000,0.0000,2.3361,3.0352,3.1530,3.0195,2.9934
3.2900,0.7377,2.8253,2.8020,0.0000,0.0000,2.3771,3.0391,3.1620,3.0337,3.0034
3.3000,0.7887,2.8036,2.7878,0.0000,0.0000,2.4034,3.0240,3.1513,3.0289,2.9947
3.3100,0.8347,2.7670,2.7563,0.0000,0.0000,2.4146,2.9902,3.1210,3.0052,2.9673
3.3200,0.8755,2.7106,2.7075,0.0000,0.0000,2.4109,2.9377,3.0713,2.9628,2.9215
3.3300,0.9109,2.6399,2.6419,0.0000,0.0000,2.3921,2.8669,3.0025,2.9018,2.8574
3.3400,0.9406,2.5502,2.5598,0.0000,0.0000,2.3585,2.7783,2.9150,2.8227,2.7756
3.3500,0.9644,2.4471,2.4617,0.0000,0.0000,2.3101,2.6724,2.8093,2.7259,2.6765
3.3600,0.9823,2.3265,2.3483,0.0000,0.0000,2.2474,2.5499,2.6861,2.6122,2.5607
3.3700,0.9940,2.1936,2.2202,0.0000,0.0000,2.1707,2.4115,2.5463,2.4820,2.4290
3.3800,0.9995,2.0448,2.0783,0.0000,0.0000,2.0805,2.2581,2.3906,2.3364,2.2822
3.3900,0.9988,1.8856,1.9234,0.0000,0.0000,1.9774,2.0906,2.2200,2.1761,2.1211
3.4000,0.9920,1.7124,1.7565,0.0000,0.0000,1.8619,1.9101,2.0356,2.0023,1.9468
3.4100,0.9789,1.5307,1.5786,0.0000,0.0000,1.7348,1.7177,1.8385,1.8159,1.7604
3.4200,0.9597,1.3373,1.3908,0.0000,0.0000,1.5970,1.5147,1.6300,1.6181,1.5631
3.4300,0.9346,1.1378,1.1944,0.0000,0.0000,1.4492,1.3022,1.4113,1.4102,1.3560
3.4400,0.9036,0.9290,0.9905,0.0000,0.0000,1.2924,1.0816,1.1838,1.1934,1.1405
3.4500,0.8671,0.7166,0.7804,0.0000,0.0000,1.1275,0.8543,0.9490,0.9691,0.9178
3.4600,0.8251,0.4976,0.5654,0.0000,0.0000,0.9557,0.6216,0.7083,0.7388,0.6894
3.4700,0.7780,0.2776,0.3468,0.0000,0.0000,0.7779,0.3851,0.4632,0.5037,0.4568
3.4800,0.7260,0.0538,0.1261,0.0000,0.0000,0.5952,0.1462,0.2151,0.2655,0.2213
3.4900,0.6696,-0.1683,-0.0955,0.0000,0.0000,0.4088,-0.0936,-0.0342,0.0255,-0.0156
3.5000,0.6089,-0.3913,-0.3165,0.0000,0.0000,0.2199,-0.3328,-0.2834,-0.2147,-0.2524
3.5100,0.5445,-0.6100,-0.5356,0.0000,0.0000,0.0296,-0.5700,-0.5307,-0.4536,-0.4877
3.5200,0.4767,-0.8268,-0.7513,0.0000,0.0000,-0.1608,-0.8036,-0.7748,-0.6897,-0.7199
3.5300,0.4059,-1.0365,-0.9624,0.0000,0.0000,-0.3503,-1.0322,-1.0141,-0.9217,-0.9476
3.5400,0.3326,-1.2416,-1.1676,0.0000,0.0000,-0.5376,-1.2544,-1.2470,-1.1479,-1.1694
3.5500,0.2572,-1.4372,-1.3656,0.0000,0.0000,-0.7215,-1.4688,-1.4722,-1.3671,-1.3840
3.5600,0.1802,-1.6257,-1.5550,0.0000,0.0000,-0.9009,-1.6741,-1.6882,-1.5779,-1.5900
3.5700,0.1021,-1.8022,-1.7348,0.0000,0.0000,-1.0748,-1.8689,-1.8937,-1.7789,-1.7860
3.5800,0.0234,-1.9693,-1.9039,0.0000,0.0000,-1.2419,-2.0521,-2.0875,-1.9689,-1.9710
3.5900,-0.0555,-2.1224,-2.0611,0.0000,0.0000,-1.4014,-2.2225,-2.2682,-2.1466,-2.1437
3.6000,-0.1340,-2.2640,-2.2056,0.0000,0.0000,-1.5521,-2.3791,-2.4348,-2.3112,-2.3030
3.6100,-0.2117,-2.3898,-2.3363,0.0000,0.0000,-1.6931,-2.5208,-2.5863,-2.4613,-2.4481
3.6200,-0.2881,-2.5024,-2.4526,0.0000,0.0000,-1.8236,-2.6469,-2.7216,-2.5963,-2.5779
3.6300,-0.3627,-2.5978,-2.5536,0.0000,0.0000,-1.9427,-2.7565,-2.8400,-2.7151,-2.6916
3.6400,-0.4350,-2.6787,-2.6387,0.0000,0.0000,-2.0498,-2.8490,-2.9408,-2.8171,-2.7886
3.6500,-0.5047,-2.7412,-2.7075,0.0000,0.0000,-2.1441,-2.9237,-3.0232,-2.9016,-2.8683
3.6600,-0.5712,-2.7883,-2.7594,0.0000,0.0000,-2.2250,-2.9802,-3.0869,-2.9682,-2.9301
3.6700,-0.6341,-2.8165,-2.7942,0.0000,0.0000,-2.2921,-3.0182,-3.1313,-3.0163,-2.9737
3.6800,-0.6931,-2.8287,-2.8117,0.0000,0.0000,-2.3450,-3.0374,-3.1562,-3.0457,-2.9988
3.6900,-0.7477,-2.8218,-2.8116,0.0000,0.0000,-2.3832,-3.0377,-3.1615,-3.0562,-3.0052
3.7000,-0.7978,-2.7987,-2.7941,0.0000,0.0000,-2.4066,-3.0191,-3.1471,-3.0478,-2.9929
3.7100,-0.8428,-2.7568,-2.7592,0.0000,0.0000,-2.4151,-2.9817,-3.1131,-3.0204,-2.9620
3.7200,-0.8826,-2.6992,-2.7072,0.0000,0.0000,-2.4085,-2.9257,-3.0597,-2.9743,-2.9126
3.7300,-0.9169,-2.6234,-2.6384,0.0000,0.0000,-2.3869,-2.8515,-2.9873,-2.9098,-2.8452
3.7400,-0.9455,-2.5326,-2.5532,0.0000,0.0000,-2.3504,-2.7596,-2.8963,-2.8272,-2.7600
3.7500,-0.9682,-2.4247,-2.4521,0.0000,0.0000,-2.2994,-2.6505,-2.7873,-2.7271,-2.6576
3.7600,-0.9849,-2.3031,-2.3358,0.0000,0.0000,-2.2340,-2.5249,-2.6609,-2.6100,-2.5388
3.7700,-0.9955,-2.1658,-2.2050,0.0000,0.0000,-2.1547,-2.3836,-2.5180,-2.4768,-2.4041
3.7800,-0.9999,-2.0163,-2.0605,0.0000,0.0000,-2.0620,-2.2274,-2.3594,-2.3282,-2.2544
3.7900,-0.9980,-1.8530,-1.9032,0.0000,0.0000,-1.9564,-2.0574,-2.1861,-2.1652,-2.0908
3.8000,-0.9899,-1.6794,-1.7341,0.0000,0.0000,-1.8387,-1.8746,-1.9992,-1.9888,-1.9141
3.8100,-0.9757,-1.4941,-1.5542,0.0000,0.0000,-1.7096,-1.6801,-1.7999,-1.8001,-1.7255
3.8200,-0.9554,-1.3008,-1.3647,0.0000,0.0000,-1.5698,-1.4751,-1.5893,-1.6002,-1.5262
3.8300,-0.9292,-1.0981,-1.1667,0.0000,0.0000,-1.4202,-1.2610,-1.3689,-1.3904,-1.3174
3.8400,-0.8971,-0.8898,-0.9615,0.0000,0.0000,-1.2618,-1.0390,-1.1399,-1.1720,-1.1003
3.8500,-0.8595,-0.6748,-0.7503,0.0000,0.0000,-1.0955,-0.8106,-0.9039,-0.9464,-0.8765
3.8600,-0.8166,-0.4568,-0.5345,0.0000,0.0000,-0.9224,-0.5771,-0.6622,-0.7150,-0.6472
3.8700,-0.7685,-0.2347,-0.3153,0.0000,0.0000,-0.7436,-0.3400,-0.4164,-0.4791,-0.4138
3.8800,-0.7157,-0.0124,-0.0943,0.0000,0.0000,-0.5602,-0.1008,-0.1680,-0.2404,-0.1779
3.8900,-0.6584,0.2112,0.1273,0.0000,0.0000,-0.3732,0.1390,0.0814,-0.0002,0.0591
3.9000,-0.5970,0.4324,0.3481,0.0000,0.0000,-0.1840,0.3779,0.3304,0.2400,0.2957
3.9100,-0.5319,0.6519,0.5667,0.0000,0.0000,0.0064,0.6145,0.5772,0.4786,0.5305
3.9200,-0.4635,0.8663,0.7817,0.0000,0.0000,0.1968,0.8473,0.8205,0.7141,0.7620
3.9300,-0.3922,1.0764,0.9918,0.0000,0.0000,0.3859,1.0748,1.0587,0.9452,0.9888
3.9400,-0.3185,1.2787,1.1958,0.0000,0.0000,0.5727,1.2957,1.2903,1.1703,1.2094
3.9500,-0.2427,1.4742,1.3922,0.0000,0.0000,0.7558,1.5084,1.5138,1.3881,1.4225
3.9600,-0.1655,1.6594,1.5800,0.0000,0.0000,0.9343,1.7118,1.7280,1.5972,1.6267
3.9700,-0.0873,1.8353,1.7579,0.0000,0.0000,1.1070,1.9045,1.9313,1.7962,1.8207
3.9800,-0.0085,1.9987,1.9249,0.0000,0.0000,1.2727,2.0853,2.1227,1.9841,2.0035
3.9900,0.0704,2.1508,2.0798,0.0000,0.0000,1.4306,2.2532,2.3008,2.1595,2.1738
4.0000,0.1488,2.2884,2.2218,0.0000,0.0000,1.5795,2.4071,2.4647,2.3215,2.3305
4.0100,0.2263,2.4128,2.3499,0.0000,0.0000,1.7186,2.5459,2.6131,2.4689,2.4727
4.0200,0.3024,2.5212,2.4633,0.0000,0.0000,1.8470,2.6690,2.7454,2.6009,2.5996
4.0300,0.3766,2.6149,2.5614,0.0000,0.0000,1.9639,2.7754,2.8605,2.7167,2.7102
4.0400,0.4484,2.6913,2.6435,0.0000,0.0000,2.0686,2.8645,2.9578,2.8155,2.8040
4.0500,0.5175,2.7520,2.7091,0.0000,0.0000,2.1605,2.9358,3.0367,2.8968,2.8803
4.0600,0.5834,2.7945,2.7579,0.0000,0.0000,2.2388,2.9889,3.0968,2.9599,2.9387
4.0700,0.6456,2.8206,2.7895,0.0000,0.0000,2.3033,3.0233,3.1375,3.0046,2.9789
4.0800,0.7038,2.8283,2.8036,0.0000,0.0000,2.3534,3.0389,3.1587,3.0305,3.0004
4.0900,0.7576,2.8192,2.8003,0.0000,0.0000,2.3888,3.0356,3.1603,3.0375,3.0033
4.1000,0.8067,2.7917,2.7795,0.0000,0.0000,2.4094,3.0134,3.1421,3.0255,2.9875
4.1100,0.8508,2.7477,2.7415,0.0000,0.0000,2.4150,2.9725,3.1045,2.9947,2.9531
4.1200,0.8895,2.6857,2.6863,0.0000,0.0000,2.4055,2.9130,3.0475,2.9452,2.9003
4.1300,0.9228,2.6079,2.6143,0.0000,0.0000,2.3811,2.8355,2.9715,2.8772,2.8295
4.1400,0.9503,2.5130,2.5261,0.0000,0.0000,2.3419,2.7402,2.8771,2.7914,2.7410
4.1500,0.9719,2.4033,2.4221,0.0000,0.0000,2.2881,2.6280,2.7647,2.6880,2.6355
4.1600,0.9874,2.2778,2.3031,0.0000,0.0000,2.2200,2.4993,2.6351,2.5680,2.5136
4.1700,0.9968,2.1389,2.1696,0.0000,0.0000,2.1381,2.3551,2.4891,2.4318,2.3760
4.1800,1.0000,1.9859,2.0227,0.0000,0.0000,2.0430,2.1963,2.3277,2.2805,2.2237
4.1900,0.9970,1.8214,1.8631,0.0000,0.0000,1.9351,2.0237,2.1517,2.1150,2.0575
4.2000,0.9877,1.6447,1.6919,0.0000,0.0000,1.8151,1.8386,1.9624,1.9362,1.8785
4.2100,0.9723,1.4586,1.5101,0.0000,0.0000,1.6839,1.6421,1.7608,1.7453,1.6878
4.2200,0.9509,1.2626,1.3189,0.0000,0.0000,1.5422,1.4353,1.5483,1.5435,1.4866
4.2300,0.9235,1.0596,1.1195,0.0000,0.0000,1.3909,1.2196,1.3261,1.3321,1.2761
4.2400,0.8904,0.8492,0.9131,0.0000,0.0000,1.2309,0.9963,1.0957,1.1123,1.0577
4.2500,0.8518,0.6342,0.7010,0.0000,0.0000,1.0632,0.7668,0.8585,0.8855,0.8327
4.2600,0.8078,0.4146,0.4845,0.0000,0.0000,0.8890,0.5325,0.6159,0.6532,0.6026
4.2700,0.7589,0.1930,0.2649,0.0000,0.0000,0.7092,0.2949,0.3695,0.4167,0.3686
4.2800,0.7052,-0.0304,0.0437,0.0000,0.0000,0.5250,0.0555,0.1208,0.1776,0.1324
4.2900,0.6471,-0.2529,-0.1778,0.0000,0.0000,0.3375,-0.1843,-0.1286,-0.0626,-0.1046
4.3000,0.5850,-0.4745,-0.3983,0.0000,0.0000,0.1480,-0.4230,-0.3773,-0.3025,-0.3410
4.3100,0.5192,-0.6925,-0.6163,0.0000,0.0000,-0.0425,-0.6589,-0.6236,-0.5406,-0.5753
4.3200,0.4502,-0.9069,-0.8305,0.0000,0.0000,-0.2327,-0.8908,-0.8660,-0.7754,-0.8060
4.3300,0.3784,-1.1149,-1.0395,0.0000,0.0000,-0.4215,-1.1172,-1.1031,-1.0053,-1.0317
4.3400,0.3043,-1.3167,-1.2421,0.0000,0.0000,-0.6077,-1.3366,-1.3333,-1.2291,-1.2509
4.3500,0.2282,-1.5097,-1.4370,0.0000,0.0000,-0.7900,-1.5477,-1.5551,-1.4453,-1.4624
4.3600,0.1508,-1.6938,-1.6229,0.0000,0.0000,-0.9675,-1.7491,-1.7673,-1.6525,-1.6648
4.3700,0.0724,-1.8668,-1.7988,0.0000,0.0000,-1.1389,-1.9397,-1.9685,-1.8495,-1.8568
4.3800,-0.0065,-2.0288,-1.9635,0.0000,0.0000,-1.3033,-2.1181,-2.1575,-2.0351,-2.0373
4.3900,-0.0853,-2.1776,-2.1160,0.0000,0.0000,-1.4595,-2.2834,-2.3330,-2.2080,-2.2050
4.4000,-0.1636,-2.3134,-2.2554,0.0000,0.0000,-1.6066,-2.4345,-2.4940,-2.3672,-2.3591
4.4100,-0.2408,-2.4342,-2.3808,0.0000,0.0000,-1.7438,-2.5705,-2.6394,-2.5117,-2.4985
4.4200,-0.3166,-2.5405,-2.4913,0.0000,0.0000,-1.8701,-2.6904,-2.7685,-2.6407,-2.6223
4.4300,-0.3904,-2.6303,-2.5864,0.0000,0.0000,-1.9847,-2.7936,-2.8803,-2.7532,-2.7298
4.4400,-0.4617,-2.7044,-2.6654,0.0000,0.0000,-2.0870,-2.8794,-2.9742,-2.8487,-2.8203
4.4500,-0.5302,-2.7611,-2.7278,0.0000,0.0000,-2.1763,-2.9473,-3.0496,-2.9265,-2.8933
4.4600,-0.5954,-2.8011,-2.7733,0.0000,0.0000,-2.2521,-2.9968,-3.1060,-2.9861,-2.9482
4.4700,-0.6569,-2.8232,-2.8016,0.0000,0.0000,-2.3138,-3.0277,-3.1430,-3.0272,-2.9848
4.4800,-0.7143,-2.8282,-2.8124,0.0000,0.0000,-2.3612,-3.0397,-3.1605,-3.0495,-3.0029
4.4900,-0.7672,-2.8151,-2.8058,0.0000,0.0000,-2.3938,-3.0329,-3.1583,-3.0529,-3.0022
4.5000,-0.8154,-2.7850,-2.7817,0.0000,0.0000,-2.4116,-3.0071,-3.1365,-3.0373,-2.9829
4.5100,-0.8585,-2.7370,-2.7403,0.0000,0.0000,-2.4143,-2.9626,-3.0952,-3.0028,-2.9450
4.5200,-0.8963,-2.6725,-2.6819,0.0000,0.0000,-2.4021,-2.8997,-3.0345,-2.9497,-2.8887
4.5300,-0.9284,-2.5909,-2.6068,0.0000,0.0000,-2.3748,-2.8188,-2.9550,-2.8783,-2.8145
4.5400,-0.9548,-2.4936,-2.5155,0.0000,0.0000,-2.3328,-2.7203,-2.8571,-2.7891,-2.7228
4.5500,-0.9753,-2.3804,-2.4086,0.0000,0.0000,-2.2763,-2.6048,-2.7415,-2.6825,-2.6141
4.5600,-0.9897,-2.2528,-2.2867,0.0000,0.0000,-2.2056,-2.4732,-2.6087,-2.5593,-2.4891
4.5700,-0.9979,-2.1107,-2.1507,0.0000,0.0000,-2.1211,-2.3261,-2.4597,-2.4201,-2.3487
4.5800,-0.9999,-1.9559,-2.0012,0.0000,0.0000,-2.0235,-2.1646,-2.2955,-2.2660,-2.1936
4.5900,-0.9957,-1.7886,-1.8393,0.0000,0.0000,-1.9133,-1.9896,-2.1169,-2.0978,-2.0249
4.6000,-0.9853,-1.6105,-1.6660,0.0000,0.0000,-1.7911,-1.8023,-1.9251,-1.9166,-1.8436
4.6100,-0.9687,-1.4219,-1.4823,0.0000,0.0000,-1.6578,-1.6037,-1.7214,-1.7235,-1.6508
4.6200,-0.9462,-1.2250,-1.2895,0.0000,0.0000,-1.5142,-1.3951,-1.5070,-1.5198,-1.4478
4.6300,-0.9177,-1.0200,-1.0886,0.0000,0.0000,-1.3612,-1.1778,-1.2831,-1.3066,-1.2357
4.6400,-0.8835,-0.8090,-0.8810,0.0000,0.0000,-1.1997,-0.9533,-1.0513,-1.0853,-1.0159
4.6500,-0.8439,-0.5927,-0.6679,0.0000,0.0000,-1.0307,-0.7227,-0.8130,-0.8574,-0.7899
4.6600,-0.7989,-0.3730,-0.4507,0.0000,0.0000,-0.8554,-0.4877,-0.5695,-0.6241,-0.5589
4.6700,-0.7491,-0.1506,-0.2307,0.0000,0.0000,-0.6747,-0.2497,-0.3226,-0.3870,-0.3244
4.6800,-0.6945,0.0723,-0.0093,0.0000,0.0000,-0.4897,-0.0100,-0.0736,-0.1475,-0.0879
