Time,R,U,Theta,Phi,ThetaDot,PhiDot,Total Angle,Error,Digital Control
0.4695,0.2,0.094987,0.167776,0.000748065,0.200545,0.00222732,0.168524,0.0315778,0.04616
0.47,0.2,0.094801,0.167876,0.00074927,0.200134,0.0024119,0.168625,0.0314763,0.04616
0.4705,0.2,0.0946152,0.167976,0.000750568,0.199725,0.00259431,0.168726,0.031375,0.04616
0.471,0.2,0.0944295,0.168075,0.000751955,0.199318,0.00277455,0.168827,0.0312738,0.04616
0.4715,0.2,0.0942439,0.168175,0.000753431,0.198913,0.0029526,0.168928,0.0311727,0.04616
0.472,0.2,0.0940586,0.168274,0.000754995,0.198511,0.00312849,0.169029,0.0310717,0.04616
0.4725,0.2,0.0938734,0.168373,0.000756647,0.198111,0.0033022,0.16913,0.0309708,0.04616
0.473,0.2,0.0936884,0.168472,0.000758383,0.197713,0.00347374,0.169231,0.03087,0.04616
0.4735,0.2,0.0935035,0.168571,0.000760205,0.197317,0.00364311,0.169331,0.0307694,0.04616
0.474,0.2,0.0933188,0.168669,0.00076211,0.196923,0.00381031,0.169432,0.0306688,0.04616
0.4745,0.2,0.0931342,0.168768,0.000764098,0.196532,0.00397534,0.169532,0.0305684,0.0445408
0.475,0.2,0.0929499,0.168866,0.000766167,0.196142,0.0041382,0.169632,0.0304681,0.0445408
0.4755,0.2,0.0927657,0.168964,0.000768316,0.195755,0.00429889,0.169732,0.0303679,0.0445408
0.476,0.2,0.0925816,0.169062,0.000770545,0.19537,0.00445743,0.169832,0.0302678,0.0445408
0.4765,0.2,0.0923977,0.169159,0.000772852,0.194986,0.0046138,0.169932,0.0301679,0.0445408
0.477,0.2,0.092214,0.169257,0.000775236,0.194605,0.00476801,0.170032,0.030068,0.0445408
0.4775,0.2,0.0920305,0.169354,0.000777696,0.194226,0.00492007,0.170131,0.0299683,0.0445408
0.478,0.2,0.0918471,0.169451,0.000780231,0.193849,0.00506997,0.170231,0.0298686,0.0445408
0.4785,0.2,0.0916639,0.169547,0.00078284,0.193474,0.00521772,0.17033,0.0297691,0.0445408
0.479,0.2,0.0914808,0.169644,0.000785521,0.1931,0.00536333,0.17043,0.0296697,0.0445408
0.4795,0.2,0.0912979,0.16974,0.000788275,0.192729,0.00550679,0.170529,0.0295704,0.0445408
0.48,0.2,0.0911152,0.169837,0.000791099,0.19236,0.00564812,0.170628,0.0294712,0.0429417
0.4805,0.2,0.0909326,0.169933,0.000793992,0.191992,0.0057873,0.170727,0.0293722,0.0429417
0.481,0.2,0.0907502,0.170029,0.000796955,0.191627,0.00592436,0.170826,0.0292732,0.0429417
0.4815,0.2,0.090568,0.170124,0.000799984,0.191264,0.00605928,0.170924,0.0291744,0.0429417
0.482,0.2,0.0903859,0.17022,0.00080308,0.190902,0.00619208,0.171023,0.0290757,0.0429417
0.4825,0.2,0.090204,0.170315,0.000806242,0.190542,0.00632277,0.171121,0.0289771,0.0429417
0.483,0.2,0.0900223,0.17041,0.000809467,0.190184,0.00645133,0.17122,0.0288786,0.0429417
0.4835,0.2,0.0898408,0.170505,0.000812756,0.189828,0.00657779,0.171318,0.0287802,0.0429417
0.484,0.2,0.0896594,0.1706,0.000816107,0.189474,0.00670214,0.171416,0.0286819,0.0429417
0.4845,0.2,0.0894781,0.170695,0.00081952,0.189122,0.0068244,0.171514,0.0285838,0.0429417
0.485,0.2,0.0892971,0.170789,0.000822992,0.188771,0.00694455,0.171612,0.0284858,0.0429417
0.4855,0.2,0.0891162,0.170883,0.000826523,0.188422,0.00706262,0.17171,0.0283879,0.0413627
0.486,0.2,0.0889355,0.170978,0.000830112,0.188075,0.00717861,0.171808,0.0282901,0.0413627
0.4865,0.2,0.0887549,0.171071,0.000833759,0.18773,0.00729251,0.171905,0.0281924,0.0413627
0.487,0.2,0.0885745,0.171165,0.000837461,0.187387,0.00740435,0.172003,0.0280948,0.0413627
0.4875,0.2,0.0883943,0.171259,0.000841218,0.187045,0.00751412,0.1721,0.0279974,0.0413627
0.488,0.2,0.0882142,0.171352,0.000845029,0.186705,0.00762183,0.172197,0.0279,0.0413627
0.4885,0.2,0.0880343,0.171445,0.000848893,0.186367,0.00772748,0.172294,0.0278028,0.0413627
0.489,0.2,0.0878546,0.171538,0.000852808,0.18603,0.00783109,0.172391,0.0277057,0.0413627
0.4895,0.2,0.0876751,0.171631,0.000856774,0.185695,0.00793266,0.172488,0.0276087,0.0413627
0.49,0.2,0.0874957,0.171724,0.00086079,0.185362,0.0080322,0.172585,0.0275118,0.0413627
0.4905,0.2,0.0873165,0.171817,0.000864855,0.18503,0.00812971,0.172682,0.0274151,0.0413627
0.491,0.2,0.0871375,0.171909,0.000868968,0.1847,0.0082252,0.172778,0.0273185,0.039804
0.4915,0.2,0.0869586,0.172001,0.000873127,0.184371,0.00831868,0.172874,0.0272219,0.039804
0.492,0.2,0.0867799,0.172093,0.000877332,0.184044,0.00841015,0.172971,0.0271255,0.039804
0.4925,0.2,0.0866014,0.172185,0.000881582,0.183719,0.00849963,0.173067,0.0270293,0.039804
0.493,0.2,0.086423,0.172277,0.000885876,0.183395,0.00858712,0.173163,0.0269331,0.039804
0.4935,0.2,0.0862449,0.172369,0.000890212,0.183073,0.00867262,0.173259,0.0268371,0.039804
0.494,0.2,0.0860669,0.17246,0.00089459,0.182753,0.00875616,0.173355,0.0267411,0.039804
0.4945,0.2,0.085889,0.172551,0.000899009,0.182434,0.00883773,0.17345,0.0266453,0.039804
0.495,0.2,0.0857114,0.172642,0.000903468,0.182116,0.00891734,0.173546,0.0265496,0.039804
0.4955,0.2,0.0855339,0.172733,0.000907965,0.1818,0.008995,0.173641,0.0264541,0.039804
0.496,0.2,0.0853566,0.172824,0.0009125,0.181485,0.00907072,0.173737,0.0263586,0.039804
0.4965,0.2,0.0851794,0.172915,0.000917073,0.181172,0.00914451,0.173832,0.0262633,0.0382662
0.497,0.2,0.0850025,0.173005,0.000921681,0.18086,0.00921638,0.173927,0.0261681,0.0382662
0.4975,0.2,0.0848257,0.173096,0.000926324,0.18055,0.00928633,0.174022,0.026073,0.0382662
0.498,0.2,0.0846491,0.173186,0.000931001,0.180241,0.00935438,0.174117,0.025978,0.0382662
0.4985,0.2,0.0844726,0.173276,0.000935711,0.179934,0.00942053,0.174212,0.0258831,0.0382662
0.499,0.2,0.0842964,0.173366,0.000940454,0.179628,0.00948479,0.174306,0.0257884,0.0382662
0.4995,0.2,0.0841203,0.173455,0.000945227,0.179323,0.00954718,0.174401,0.0256938,0.0382662
0.5,0.2,0.0839444,0.173545,0.000950031,0.17902,0.00960769,0.174495,0.0255993,0.0382662
0.5005,0.2,0.0837686,0.173634,0.000954864,0.178718,0.00966635,0.174589,0.0255049,0.0382662
0.501,0.2,0.0835931,0.173724,0.000959726,0.178417,0.00972316,0.174683,0.0254107,0.0382662
0.5015,0.2,0.0834177,0.173813,0.000964615,0.178118,0.00977813,0.174777,0.0253166,0.0382662
0.502,0.2,0.0832425,0.173902,0.000969531,0.177819,0.00983127,0.174871,0.0252226,0.0367494
0.5025,0.2,0.0830675,0.173991,0.000974472,0.177523,0.00988258,0.174965,0.0251287,0.0367494
0.503,0.2,0.0828927,0.174079,0.000979438,0.177227,0.00993209,0.175059,0.0250349,0.0367494
0.5035,0.2,0.082718,0.174168,0.000984428,0.176933,0.0099798,0.175152,0.0249413,0.0367494
0.504,0.2,0.0825435,0.174256,0.000989441,0.17664,0.0100257,0.175246,0.0248478,0.0367494
0.5045,0.2,0.0823692,0.174344,0.000994476,0.176348,0.0100699,0.175339,0.0247544,0.0367494
0.505,0.2,0.0821951,0.174432,0.000999532,0.176058,0.0101122,0.175432,0.0246612,0.0367494
0.5055,0.2,0.0820212,0.17452,0.00100461,0.175768,0.0101528,0.175525,0.024568,0.0367494
0.506,0.2,0.0818474,0.174608,0.0010097,0.17548,0.0101917,0.175618,0.024475,0.0367494
0.5065,0.2,0.0816739,0.174696,0.00101482,0.175193,0.0102288,0.175711,0.0243821,0.0367494
0.507,0.2,0.0815005,0.174783,0.00101995,0.174907,0.0102642,0.175803,0.0242894,0.0367494
0.5075,0.2,0.0813273,0.174871,0.0010251,0.174623,0.0102979,0.175896,0.0241967,0.0352543
0.508,0.2,0.0811543,0.174958,0.00103026,0.174339,0.0103299,0.175988,0.0241042,0.0352543
0.5085,0.2,0.0809814,0.175045,0.00103544,0.174057,0.0103601,0.17608,0.0240118,0.0352543
0.509,0.2,0.0808088,0.175132,0.00104064,0.173775,0.0103887,0.176173,0.0239196,0.0352543
0.5095,0.2,0.0806363,0.175219,0.00104585,0.173495,0.0104157,0.176265,0.0238274,0.0352543
0.51,0.2,0.080464,0.175305,0.00105107,0.173216,0.0104409,0.176356,0.0237354,0.0352543
0.5105,0.2,0.0802919,0.175392,0.0010563,0.172938,0.0104645,0.176448,0.0236435,0.0352543
0.511,0.2,0.08012,0.175478,0.00106154,0.172661,0.0104865,0.17654,0.0235518,0.0352543
0.5115,0.2,0.0799483,0.175565,0.0010668,0.172385,0.0105069,0.176631,0.0234602,0.0352543
0.512,0.2,0.0797768,0.175651,0.00107206,0.17211,0.0105256,0.176723,0.0233687,0.0352543
0.5125,0.2,0.0796055,0.175737,0.00107733,0.171836,0.0105427,0.176814,0.0232773,0.0352543
0.513,0.2,0.0794343,0.175822,0.00108261,0.171563,0.0105582,0.176905,0.0231861,0.0337813
0.5135,0.2,0.0792633,0.175908,0.0010879,0.171291,0.0105722,0.176996,0.0230949,0.0337813
0.514,0.2,0.0790926,0.175994,0.00109319,0.17102,0.0105846,0.177087,0.023004,0.0337813
0.5145,0.2,0.078922,0.176079,0.00109849,0.17075,0.0105954,0.177178,0.0229131,0.0337813
0.515,0.2,0.0787516,0.176164,0.00110379,0.170481,0.0106047,0.177268,0.0228224,0.0337813
0.5155,0.2,0.0785814,0.17625,0.00110909,0.170213,0.0106124,0.177359,0.0227318,0.0337813
0.516,0.2,0.0784114,0.176335,0.0011144,0.169946,0.0106187,0.177449,0.0226413,0.0337813
0.5165,0.2,0.0782416,0.176419,0.00111971,0.169679,0.0106234,0.177539,0.022551,0.0337813
0.517,0.2,0.078072,0.176504,0.00112503,0.169414,0.0106266,0.177629,0.0224608,0.0337813
0.5175,0.2,0.0779025,0.176589,0.00113034,0.169149,0.0106283,0.177719,0.0223707,0.0337813
0.518,0.2,0.0777333,0.176673,0.00113566,0.168886,0.0106286,0.177809,0.0222808,0.0337813
0.5185,0.2,0.0775643,0.176758,0.00114097,0.168623,0.0106274,0.177899,0.022191,0.0323311
0.519,0.2,0.0773954,0.176842,0.00114628,0.168361,0.0106247,0.177988,0.0221013,0.0323311
0.5195,0.2,0.0772268,0.176926,0.00115159,0.1681,0.0106206,0.178078,0.0220118,0.0323311
0.52,0.2,0.0770583,0.17701,0.0011569,0.167839,0.0106151,0.178167,0.0219223,0.0323311
0.5205,0.2,0.0768901,0.177094,0.0011622,0.16758,0.0106082,0.178256,0.0218331,0.0323311
0.521,0.2,0.076722,0.177178,0.0011675,0.167321,0.0105999,0.178345,0.0217439,0.0323311
0.5215,0.2,0.0765542,0.177261,0.0011728,0.167063,0.0105902,0.178434,0.0216549,0.0323311
0.522,0.2,0.0763865,0.177345,0.00117809,0.166806,0.0105791,0.178523,0.021566,0.0323311
0.5225,0.2,0.076219,0.177428,0.00118337,0.166549,0.0105666,0.178611,0.0214773,0.0323311
0.523,0.2,0.0760518,0.177511,0.00118865,0.166294,0.0105528,0.1787,0.0213887,0.0323311
0.5235,0.2,0.0758847,0.177594,0.00119392,0.166039,0.0105377,0.178788,0.0213002,0.0323311
0.524,0.2,0.0757178,0.177677,0.00119918,0.165784,0.0105212,0.178876,0.0212119,0.0309042
0.5245,0.2,0.0755512,0.17776,0.00120443,0.165531,0.0105034,0.178964,0.0211237,0.0309042
0.525,0.2,0.0753847,0.177843,0.00120967,0.165278,0.0104844,0.179052,0.0210356,0.0309042
0.5255,0.2,0.0752185,0.177925,0.0012149,0.165026,0.010464,0.17914,0.0209477,0.0309042
0.526,0.2,0.0750524,0.178008,0.00122013,0.164774,0.0104424,0.179228,0.0208599,0.0309042
0.5265,0.2,0.0748865,0.17809,0.00122533,0.164524,0.0104195,0.179315,0.0207722,0.0309042
0.527,0.2,0.0747209,0.178172,0.00123053,0.164273,0.0103953,0.179403,0.0206847,0.0309042
0.5275,0.2,0.0745554,0.178254,0.00123572,0.164024,0.0103699,0.17949,0.0205973,0.0309042
0.528,0.2,0.0743902,0.178336,0.00124089,0.163775,0.0103433,0.179577,0.0205101,0.0309042
0.5285,0.2,0.0742252,0.178418,0.00124605,0.163527,0.0103155,0.179664,0.020423,0.0309042
0.529,0.2,0.0740603,0.1785,0.00125119,0.163279,0.0102865,0.179751,0.020336,0.0309042
0.5295,0.2,0.0738957,0.178581,0.00125632,0.163032,0.0102563,0.179838,0.0202492,0.0295012
0.53,0.2,0.0737313,0.178663,0.00126143,0.162785,0.0102249,0.179924,0.0201625,0.0295012
0.5305,0.2,0.0735671,0.178744,0.00126653,0.16254,0.0101924,0.18001,0.0200759,0.0295012
0.531,0.2,0.0734031,0.178825,0.00127161,0.162294,0.0101587,0.180097,0.0199895,0.0295012
0.5315,0.2,0.0732393,0.178906,0.00127667,0.162049,0.0101239,0.180183,0.0199032,0.0295012
0.532,0.2,0.0730757,0.178987,0.00128171,0.161805,0.010088,0.180269,0.0198171,0.0295012
0.5325,0.2,0.0729123,0.179068,0.00128674,0.161561,0.010051,0.180355,0.0197311,0.0295012
0.533,0.2,0.0727491,0.179149,0.00129174,0.161318,0.0100128,0.18044,0.0196452,0.0295012
0.5335,0.2,0.0725862,0.179229,0.00129673,0.161075,0.00997361,0.180526,0.0195595,0.0295012
0.534,0.2,0.0724234,0.17931,0.0013017,0.160833,0.00993333,0.180611,0.019474,0.0295012
0.5345,0.2,0.0722609,0.17939,0.00130664,0.160592,0.00989199,0.180697,0.0193885,0.0295012
0.535,0.2,0.0720986,0.17947,0.00131157,0.16035,0.00984961,0.180782,0.0193032,0.0281226
0.5355,0.2,0.0719365,0.17955,0.00131647,0.16011,0.0098062,0.180867,0.0192181,0.0281226
0.536,0.2,0.0717746,0.17963,0.00132135,0.159869,0.00976177,0.180952,0.0191331,0.0281226
0.5365,0.2,0.0716129,0.17971,0.00132621,0.159629,0.00971634,0.181036,0.0190482,0.0281226
0.537,0.2,0.0714514,0.17979,0.00133105,0.15939,0.00966991,0.181121,0.0189635,0.0281226
0.5375,0.2,0.0712902,0.17987,0.00133586,0.159151,0.00962251,0.181206,0.0188789,0.0281226
0.538,0.2,0.0711291,0.179949,0.00134064,0.158913,0.00957414,0.18129,0.0187945,0.0281226
0.5385,0.2,0.0709683,0.180029,0.00134541,0.158674,0.00952482,0.181374,0.0187102,0.0281226
0.539,0.2,0.0708077,0.180108,0.00135014,0.158437,0.00947455,0.181458,0.0186261,0.0281226
0.5395,0.2,0.0706473,0.180187,0.00135485,0.158199,0.00942336,0.181542,0.0185421,0.0281226
0.54,0.2,0.0704871,0.180266,0.00135954,0.157962,0.00937126,0.181626,0.0184582,0.0281226
0.5405,0.2,0.0703272,0.180345,0.0013642,0.157726,0.00931825,0.181709,0.0183745,0.0267691
0.541,0.2,0.0701674,0.180424,0.00136883,0.15749,0.00926436,0.181793,0.0182909,0.0267691
0.5415,0.2,0.0700079,0.180502,0.00137344,0.157254,0.00920958,0.181876,0.0182075,0.0267691
0.542,0.2,0.0698486,0.180581,0.00137801,0.157018,0.00915395,0.181959,0.0181242,0.0267691
0.5425,0.2,0.0696895,0.180659,0.00138256,0.156783,0.00909746,0.182042,0.0180411,0.0267691
0.543,0.2,0.0695306,0.180738,0.00138708,0.156548,0.00904014,0.182125,0.0179581,0.0267691
0.5435,0.2,0.069372,0.180816,0.00139157,0.156314,0.00898199,0.182207,0.0178753,0.0267691
0.544,0.2,0.0692136,0.180894,0.00139603,0.156079,0.00892302,0.18229,0.0177926,0.0267691
0.5445,0.2,0.0690554,0.180972,0.00140047,0.155845,0.00886326,0.182372,0.01771,0.0267691
0.545,0.2,0.0688974,0.18105,0.00140487,0.155612,0.00880271,0.182455,0.0176276,0.0267691
0.5455,0.2,0.0687396,0.181128,0.00140924,0.155378,0.00874139,0.182537,0.0175454,0.0267691
0.546,0.2,0.0685821,0.181205,0.00141358,0.155145,0.0086793,0.182619,0.0174632,0.0254412
0.5465,0.2,0.0684248,0.181283,0.00141789,0.154913,0.00861646,0.182701,0.0173813,0.0254412
0.547,0.2,0.0682677,0.18136,0.00142216,0.15468,0.00855289,0.182782,0.0172995,0.0254412
0.5475,0.2,0.0681108,0.181437,0.00142641,0.154448,0.00848859,0.182864,0.0172178,0.0254412
0.548,0.2,0.0679542,0.181514,0.00143062,0.154216,0.00842358,0.182945,0.0171363,0.0254412
0.5485,0.2,0.0677977,0.181591,0.0014348,0.153984,0.00835787,0.183026,0.0170549,0.0254412
0.549,0.2,0.0676415,0.181668,0.00143894,0.153752,0.00829147,0.183107,0.0169737,0.0254412
0.5495,0.2,0.0674856,0.181745,0.00144306,0.153521,0.0082244,0.183188,0.0168927,0.0254412
0.55,0.2,0.0673298,0.181822,0.00144713,0.15329,0.00815666,0.183269,0.0168117,0.0254412
0.5505,0.2,0.0671743,0.181898,0.00145118,0.153059,0.00808827,0.18335,0.016731,0.0254412
0.551,0.2,0.067019,0.181975,0.00145519,0.152828,0.00801925,0.18343,0.0166503,0.0254412
0.5515,0.2,0.066864,0.182051,0.00145916,0.152598,0.0079496,0.18351,0.0165699,0.0241393
0.552,0.2,0.0667091,0.182128,0.0014631,0.152367,0.00787933,0.183591,0.0164896,0.0241393
0.5525,0.2,0.0665545,0.182204,0.00146701,0.152137,0.00780847,0.183671,0.0164094,0.0241393
0.553,0.2,0.0664002,0.18228,0.00147087,0.151907,0.00773701,0.18375,0.0163294,0.0241393
0.5535,0.2,0.066246,0.182356,0.00147471,0.151677,0.00766498,0.18383,0.0162495,0.0241393
0.554,0.2,0.0660921,0.182431,0.0014785,0.151448,0.00759238,0.18391,0.0161698,0.0241393
0.5545,0.2,0.0659384,0.182507,0.00148226,0.151218,0.00751923,0.183989,0.0160902,0.0241393
0.555,0.2,0.065785,0.182582,0.00148599,0.150989,0.00744554,0.184068,0.0160108,0.0241393
0.5555,0.2,0.0656317,0.182658,0.00148967,0.15076,0.00737132,0.184148,0.0159315,0.0241393
0.556,0.2,0.0654788,0.182733,0.00149332,0.150531,0.00729658,0.184227,0.0158524,0.0241393
0.5565,0.2,0.065326,0.182808,0.00149693,0.150302,0.00722133,0.184305,0.0157735,0.0241393
0.557,0.2,0.0651735,0.182883,0.0015005,0.150073,0.00714559,0.184384,0.0156947,0.0228638
0.5575,0.2,0.0650212,0.182958,0.00150404,0.149844,0.00706937,0.184462,0.015616,0.0228638
0.558,0.2,0.0648691,0.183033,0.00150753,0.149615,0.00699267,0.184541,0.0155375,0.0228638
0.5585,0.2,0.0647173,0.183108,0.00151099,0.149387,0.00691552,0.184619,0.0154592,0.0228638
0.559,0.2,0.0645657,0.183183,0.00151441,0.149158,0.00683792,0.184697,0.015381,0.0228638
0.5595,0.2,0.0644143,0.183257,0.00151779,0.14893,0.00675989,0.184775,0.0153029,0.0228638
0.56,0.2,0.0642632,0.183332,0.00152113,0.148702,0.00668143,0.184853,0.015225,0.0228638
0.5605,0.2,0.0641123,0.183406,0.00152443,0.148473,0.00660255,0.18493,0.0151473,0.0228638
0.561,0.2,0.0639616,0.18348,0.00152769,0.148245,0.00652328,0.185008,0.0150697,0.0228638
0.5615,0.2,0.0638112,0.183554,0.00153092,0.148017,0.00644361,0.185085,0.0149923,0.0228638
0.562,0.2,0.063661,0.183628,0.0015341,0.147789,0.00636357,0.185162,0.014915,0.0228638
0.5625,0.2,0.0635111,0.183702,0.00153724,0.147561,0.00628315,0.185239,0.0148379,0.0216153
0.563,0.2,0.0633614,0.183776,0.00154034,0.147333,0.00620239,0.185316,0.0147609,0.0216153
0.5635,0.2,0.0632119,0.183849,0.0015434,0.147105,0.00612127,0.185393,0.0146841,0.0216153
0.564,0.2,0.0630626,0.183923,0.00154642,0.146878,0.00603982,0.185469,0.0146075,0.0216153
0.5645,0.2,0.0629136,0.183996,0.0015494,0.14665,0.00595805,0.185545,0.014531,0.0216153
0.565,0.2,0.0627649,0.184069,0.00155234,0.146422,0.00587596,0.185622,0.0144546,0.0216153
0.5655,0.2,0.0626163,0.184142,0.00155524,0.146194,0.00579358,0.185698,0.0143784,0.0216153
0.566,0.2,0.062468,0.184215,0.00155809,0.145966,0.0057109,0.185773,0.0143024,0.0216153
0.5665,0.2,0.06232,0.184288,0.0015609,0.145739,0.00562794,0.185849,0.0142265,0.0216153
0.567,0.2,0.0621722,0.184361,0.00156368,0.145511,0.00554471,0.185925,0.0141508,0.0216153
0.5675,0.2,0.0620246,0.184434,0.00156641,0.145283,0.00546122,0.186,0.0140752,0.0216153
0.568,0.2,0.0618773,0.184506,0.0015691,0.145055,0.00537749,0.186075,0.0139998,0.0203939
0.5685,0.2,0.0617302,0.184579,0.00157174,0.144828,0.00529352,0.186151,0.0139245,0.0203939
0.569,0.2,0.0615833,0.184651,0.00157435,0.1446,0.00520932,0.186226,0.0138494,0.0203939
0.5695,0.2,0.0614367,0.184723,0.00157691,0.144372,0.0051249,0.1863,0.0137745,0.0203939
0.57,0.2,0.0612904,0.184796,0.00157943,0.144144,0.00504028,0.186375,0.0136997,0.0203939
0.5705,0.2,0.0611442,0.184868,0.00158191,0.143917,0.00495546,0.186449,0.0136251,0.0203939
0.571,0.2,0.0609983,0.184939,0.00158434,0.143689,0.00487045,0.186524,0.0135506,0.0203939
0.5715,0.2,0.0608527,0.185011,0.00158674,0.143461,0.00478527,0.186598,0.0134763,0.0203939
0.572,0.2,0.0607073,0.185083,0.00158909,0.143233,0.00469992,0.186672,0.0134021,0.0203939
0.5725,0.2,0.0605621,0.185154,0.00159139,0.143005,0.00461442,0.186746,0.0133281,0.0203939
0.573,0.2,0.0604172,0.185226,0.00159366,0.142777,0.00452877,0.186819,0.0132542,0.0203939
0.5735,0.2,0.0602725,0.185297,0.00159588,0.142549,0.00444298,0.186893,0.0131805,0.0192001
0.574,0.2,0.0601281,0.185368,0.00159806,0.142321,0.00435707,0.186966,0.013107,0.0192001
0.5745,0.2,0.0599839,0.185439,0.00160019,0.142093,0.00427105,0.18704,0.0130336,0.0192001
0.575,0.2,0.0598399,0.18551,0.00160229,0.141865,0.00418491,0.187113,0.0129604,0.0192001
0.5755,0.2,0.0596962,0.185581,0.00160433,0.141636,0.00409868,0.187186,0.0128873,0.0192001
0.576,0.2,0.0595528,0.185652,0.00160634,0.141408,0.00401236,0.187258,0.0128144,0.0192001
0.5765,0.2,0.0594096,0.185723,0.0016083,0.14118,0.00392596,0.187331,0.0127417,0.0192001
0.577,0.2,0.0592666,0.185793,0.00161022,0.140951,0.0038395,0.187403,0.0126691,0.0192001
0.5775,0.2,0.0591239,0.185864,0.0016121,0.140723,0.00375297,0.187476,0.0125966,0.0192001
0.578,0.2,0.0589814,0.185934,0.00161393,0.140494,0.0036664,0.187548,0.0125243,0.0192001
0.5785,0.2,0.0588392,0.186004,0.00161572,0.140265,0.00357978,0.18762,0.0124522,0.0192001
0.579,0.2,0.0586972,0.186074,0.00161747,0.140037,0.00349314,0.187692,0.0123803,0.0180339
0.5795,0.2,0.0585554,0.186144,0.00161917,0.139808,0.00340647,0.187763,0.0123085,0.0180339
0.58,0.2,0.0584139,0.186214,0.00162083,0.139579,0.00331978,0.187835,0.0122368,0.0180339
0.5805,0.2,0.0582727,0.186284,0.00162245,0.13935,0.00323309,0.187906,0.0121653,0.0180339
0.581,0.2,0.0581316,0.186353,0.00162402,0.139121,0.00314641,0.187977,0.012094,0.0180339
0.5815,0.2,0.0579909,0.186423,0.00162555,0.138891,0.00305974,0.188048,0.0120228,0.0180339
0.582,0.2,0.0578504,0.186492,0.00162704,0.138662,0.00297309,0.188119,0.0119518,0.0180339
0.5825,0.2,0.0577101,0.186561,0.00162848,0.138433,0.00288647,0.18819,0.0118809,0.0180339
0.583,0.2,0.0575701,0.18663,0.00162988,0.138203,0.00279989,0.18826,0.0118102,0.0180339
0.5835,0.2,0.0574303,0.186699,0.00163124,0.137974,0.00271335,0.188331,0.0117397,0.0180339
0.584,0.2,0.0572908,0.186768,0.00163255,0.137744,0.00262688,0.188401,0.0116693,0.0180339
0.5845,0.2,0.0571515,0.186837,0.00163382,0.137514,0.00254046,0.188471,0.0115991,0.0168955
0.585,0.2,0.0570124,0.186906,0.00163505,0.137284,0.00245412,0.188541,0.011529,0.0168955
0.5855,0.2,0.0568737,0.186974,0.00163623,0.137054,0.00236786,0.188611,0.0114591,0.0168955
0.586,0.2,0.0567351,0.187043,0.00163737,0.136824,0.00228169,0.18868,0.0113893,0.0168955
0.5865,0.2,0.0565968,0.187111,0.00163847,0.136593,0.00219561,0.18875,0.0113197,0.0168955
0.587,0.2,0.0564588,0.187179,0.00163953,0.136363,0.00210964,0.188819,0.0112503,0.0168955
0.5875,0.2,0.056321,0.187248,0.00164054,0.136132,0.00202378,0.188888,0.011181,0.0168955
0.588,0.2,0.0561834,0.187316,0.00164151,0.135902,0.00193805,0.188957,0.0111119,0.0168955
0.5885,0.2,0.0560461,0.187383,0.00164243,0.135671,0.00185244,0.189026,0.011043,0.0168955
0.589,0.2,0.0559091,0.187451,0.00164332,0.13544,0.00176696,0.189094,0.0109742,0.0168955
0.5895,0.2,0.0557723,0.187519,0.00164416,0.135209,0.00168163,0.189163,0.0109055,0.0168955
0.59,0.2,0.0556357,0.187586,0.00164496,0.134978,0.00159645,0.189231,0.010837,0.015785
0.5905,0.2,0.0554994,0.187654,0.00164571,0.134746,0.00151143,0.189299,0.0107687,0.015785
0.591,0.2,0.0553634,0.187721,0.00164643,0.134515,0.00142658,0.189367,0.0107005,0.015785
0.5915,0.2,0.0552275,0.187788,0.0016471,0.134283,0.00134189,0.189435,0.0106325,0.015785
0.592,0.2,0.055092,0.187855,0.00164772,0.134052,0.00125739,0.189503,0.0105647,0.015785
0.5925,0.2,0.0549567,0.187922,0.00164831,0.13382,0.00117308,0.189571,0.010497,0.015785
0.593,0.2,0.0548216,0.187989,0.00164886,0.133588,0.00108896,0.189638,0.0104294,0.015785
0.5935,0.2,0.0546868,0.188056,0.00164936,0.133356,0.00100504,0.189705,0.0103621,0.015785
0.594,0.2,0.0545522,0.188122,0.00164982,0.133124,0.000921331,0.189772,0.0102948,0.015785
0.5945,0.2,0.0544179,0.188189,0.00165024,0.132891,0.000837836,0.189839,0.0102278,0.015785
0.595,0.2,0.0542838,0.188255,0.00165062,0.132659,0.000754564,0.189906,0.0101609,0.015785
0.5955,0.2,0.05415,0.188322,0.00165095,0.132426,0.00067152,0.189972,0.0100941,0.0147025
0.596,0.2,0.0540165,0.188388,0.00165125,0.132193,0.000588712,0.190039,0.0100275,0.0147025
0.5965,0.2,0.0538831,0.188454,0.0016515,0.13196,0.000506145,0.190105,0.00996111,0.0147025
0.597,0.2,0.0537501,0.18852,0.00165171,0.131727,0.000423827,0.190171,0.00989484,0.0147025
0.5975,0.2,0.0536172,0.188585,0.00165188,0.131494,0.000341763,0.190237,0.00982872,0.0147025
0.598,0.2,0.0534847,0.188651,0.00165201,0.131261,0.000259961,0.190303,0.00976276,0.0147025
0.5985,0.2,0.0533524,0.188717,0.0016521,0.131027,0.000178426,0.190369,0.00969696,0.0147025
0.599,0.2,0.0532203,0.188782,0.00165215,0.130794,9.71646e-005,0.190434,0.00963132,0.0147025
0.5995,0.2,0.0530885,0.188847,0.00165216,0.13056,1.61826e-005,0.190499,0.00956584,0.0147025
0.6,0.2,0.0529569,0.188913,0.00165212,0.130326,-6.45139e-005,0.190565,0.00950051,0.0147025
