1.242	0.894214	1.01607	0.000801234
1.251	1.05585	1.0167	0.0696967
1.26	0.921176	1.01642	-0.0303415
1.269	0.801149	1.01484	-0.176252
1.278	1.01693	1.01423	-0.0669585
1.287	1.06251	1.01423	-0.000437399
1.296	1.09516	1.01475	0.0576763
1.305	1.08773	1.01549	0.082718
1.314	0.94068	1.01528	-0.0236292
1.323	1.06406	1.01565	0.0411836
1.332	0.825474	1.01438	-0.141548
1.341	1.10402	1.01455	0.0194274
1.35	1.04823	1.01478	0.0250368
1.359	0.997491	1.01471	-0.00717442
1.368	1.16521	1.01584	0.125371
1.377	0.860772	1.01514	-0.0776987
1.386	0.921086	1.01422	-0.102119
1.395	0.866646	1.01266	-0.173898
1.404	1.24625	1.01365	0.109742
1.413	1.08314	1.01439	0.0831204
1.422	0.97796	1.01444	0.00482794
1.431	0.946138	1.01399	-0.0495109
1.44	0.96816	1.01347	-0.0584678
1.449	1.03218	1.01334	-0.0144889
1.458	1.04913	1.01347	0.01536
1.467	1.13844	1.01444	0.107042
1.476	0.994161	1.01469	0.0280831
1.485	0.865836	1.01375	-0.104659
1.494	0.969525	1.01306	-0.0770185
1.503	1.16438	1.01384	0.0870778
1.512	1.12626	1.01495	0.122888
1.521	0.866107	1.01433	-0.0686424
1.53	1.06354	1.01456	0.0258056
1.539	1.19085	1.01601	0.161194
1.548	1.008	1.01662	0.0682207
1.557	0.98531	1.01683	0.0232647
1.566	0.904952	1.01623	-0.0674444
1.575	0.91269	1.01528	-0.105506
1.584	0.991303	1.01468	-0.0664358
1.593	0.977751	1.01405	-0.0700205
1.602	1.06264	1.01405	4.80707e-005
1.611	0.999232	1.01383	-0.0246845
1.62	1.04283	1.0139	0.00790093
1.629	0.945587	1.01335	-0.0605789
1.638	1.1982	1.01451	0.128401
1.647	1.09629	1.01558	0.118949
1.656	0.86453	1.01499	-0.0656585
1.665	1.05536	1.0152	0.022974
1.674	1.22521	1.01692	0.191544
1.683	1.00213	1.01762	0.0779187
1.692	0.988436	1.01793	0.0345385
1.701	1.10159	1.01891	0.108617
1.71	0.911012	1.01867	-0.0265803
1.719	1.113	1.0195	0.0917898
1.728	1.03405	1.02008	0.0647338
1.737	0.825227	1.01901	-0.118144
1.746	0.866712	1.01755	-0.162813
1.755	0.99675	1.01674	-0.0899812
1.764	0.929213	1.01558	-0.128603
1.773	0.812127	1.01338	-0.244567
1.782	0.911804	1.01145	-0.214772
1.791	0.928301	1.00963	-0.201757
1.8	0.92089	1.00778	-0.206004
1.809	1.02797	1.00672	-0.117573
1.818	0.955468	1.00544	-0.1419
1.827	1.06364	1.00498	-0.0519419
1.836	1.0382	1.00468	-0.0328927
1.845	1.04036	1.00457	-0.0123683
1.854	0.991502	1.00423	-0.0379311
1.863	0.975946	1.00372	-0.0561836
1.872	1.15688	1.00454	0.0911309
1.881	1.06073	1.0052	0.0730256
1.89	1.03401	1.00572	0.0575897
1.899	1.13222	1.00698	0.139991
1.908	1.10637	1.00838	0.155846
1.917	1.06576	1.00962	0.138106
1.926	1.09022	1.01104	0.157771
1.935	1.08195	1.01249	0.1612
1.944	0.990857	1.01329	0.0885145
1.953	1.12544	1.01485	0.173691
1.962	1.09524	1.01646	0.179084
1.971	0.971416	1.0172	0.0819276
1.98	1.02694	1.01801	0.0897631
1.989	0.849187	1.01741	-0.0667354
1.998	1.00496	1.01736	-0.00533616
2.007	1.07166	1.01791	0.060661
2.016	1.12213	1.01908	0.130279
2.025	0.948929	1.01924	0.0176364
2.034	0.988647	1.01933	0.0107045
2.043	0.98435	1.0193	-0.00377624
2.052	0.909964	1.0186	-0.0775525
2.061	1.00097	1.01828	-0.0359143
2.07	0.8738	1.01706	-0.135656
2.079	0.943682	1.01598	-0.120183
2.088	0.90682	1.01457	-0.155809
2.097	0.936804	1.01323	-0.149525
2.106	0.986649	1.01224	-0.110218
2.115	1.19978	1.01301	0.0861461
2.124	1.05055	1.01344	0.0472129
2.133	1.03231	1.01376	0.0354009
2.142	0.885989	1.01296	-0.0889605
2.151	0.866838	1.01154	-0.157302
2.16	0.982258	1.01064	-0.0996068
2.169	0.822332	1.00865	-0.221998
2.178	0.94549	1.00712	-0.169954
2.187	1.09077	1.00679	-0.0359836
2.196	1.00604	1.00634	-0.0501282
2.205	1.10386	1.0067	0.0399364
2.214	0.889704	1.00581	-0.0989268
2.223	0.944002	1.0049	-0.101588
2.232	0.914032	1.00367	-0.136445
2.241	0.953489	1.00258	-0.121072
2.25	0.920553	1.00125	-0.147151
2.259	1.04426	1.00077	-0.053573
2.268	0.959586	0.999982	-0.0876973
2.277	1.015	0.999559	-0.0470421
2.286	0.99444	0.999141	-0.0463836
2.295	1.07287	0.999372	0.0256401
2.304	1.20903	1.00095	0.175837
2.313	1.06003	1.00207	0.123522
2.322	0.924618	1.00211	0.00503851
2.331	1.01391	1.00242	0.0337561
2.34	1.02966	1.00287	0.0510191
2.349	0.858974	1.00209	-0.0871232
2.358	0.980859	1.00171	-0.0419211
2.367	0.979114	1.00138	-0.0367841
2.376	1.16914	1.00252	0.126216
2.385	1.083	1.00363	0.123499
2.394	0.792265	1.00264	-0.109419
2.403	0.955654	1.00206	-0.0650511
2.412	1.03108	1.00205	-0.00114252
2.421	1.06312	1.0025	0.0502435
2.43	0.85971	1.00163	-0.0965549
2.439	1.12542	1.00228	0.0724382
2.448	1.02352	1.00271	0.0476336
2.457	0.917872	1.00234	-0.0411522
2.466	0.967284	1.00203	-0.0352707
2.475	1.09925	1.00268	0.0723628
2.484	1.07266	1.00352	0.0942498
2.493	0.860749	1.00292	-0.0672213
2.502	0.864938	1.00177	-0.127832
2.511	1.07679	1.00189	0.0131555
2.52	1.07728	1.00246	0.0635594
2.529	0.844982	1.00153	-0.10378
2.538	0.982816	1.00107	-0.0510815
2.547	1.04101	1.00114	0.00852182
2.556	0.979975	1.00098	-0.0175661
2.565	0.980599	1.00078	-0.0228489
2.574	1.03984	1.001	0.0250956
2.583	0.934176	1.0006	-0.0444216
2.592	0.955834	1.00014	-0.0515652
2.601	0.973562	0.999741	-0.0443904
2.61	0.993255	0.999497	-0.027088
2.619	1.00223	0.999386	-0.0123996
2.628	1.03295	0.99958	0.0216175
2.637	0.991551	0.99961	0.00330928
2.646	1.01813	0.999812	0.0224529
2.655	1.20656	1.00154	0.191751
2.664	0.935532	1.00187	0.0371225
2.673	0.920106	1.00165	-0.0252159
2.682	0.931944	1.0012	-0.0495129
2.691	1.06537	1.0016	0.0449644
2.7	0.983321	1.00169	0.0100044
2.709	1.03373	1.00209	0.0440384
2.718	0.840069	1.00113	-0.107227
2.727	1.13734	1.00187	0.0830888
2.736	1.00059	1.00219	0.0357312
2.745	1.13978	1.00352	0.146716
2.754	1.04185	1.00453	0.112233
2.763	0.924782	1.00461	0.0091671
2.772	0.992756	1.00482	0.0239994
2.781	1.12728	1.00605	0.136103
2.79	0.880651	1.0058	-0.0274367
2.799	0.933286	1.00541	-0.0440922
2.808	1.03219	1.00559	0.0205787
2.817	1.10873	1.00655	0.107064
2.826	0.930474	1.00652	-0.00421844
2.835	0.942297	1.00622	-0.033305
2.844	0.728474	1.0041	-0.235395
2.853	1.1378	1.00427	0.0192831
2.862	1.05669	1.00461	0.0380589
2.871	1.06725	1.00524	0.0700729
2.88	1.09129	1.00625	0.111898
2.889	0.910691	1.0061	-0.0170356
2.898	0.92169	1.00559	-0.0563977
2.907	1.0316	1.00569	0.0108695
2.916	0.996006	1.00571	0.00227764
2.925	0.963041	1.00547	-0.026451
2.934	1.02436	1.00559	0.0133634
2.943	0.797213	1.0041	-0.16573
2.952	0.955608	1.00314	-0.106296
2.961	1.14674	1.00373	0.0655093
2.97	0.925475	1.00329	-0.0496277
2.979	0.758454	1.00125	-0.22636
2.988	0.997903	1.00031	-0.104284
2.997	1.00971	0.999767	-0.0603117
3.006	1.13148	1.00036	0.0663171
3.015	1.11847	1.00141	0.115862
3.024	1.01857	1.00201	0.067501
3.033	0.922307	1.0018	-0.0235628
3.042	0.943326	1.00141	-0.0440226
3.051	0.979349	1.00114	-0.0299044
3.06	0.916742	1.0004	-0.0821168
3.069	1.17388	1.00142	0.113296
3.078	1.06329	1.0023	0.0985282
3.087	1.00379	1.00283	0.0583754
3.096	1.02709	1.00343	0.0665954
3.105	0.883826	1.00296	-0.0526433
3.114	0.926212	1.00235	-0.0675958
3.123	1.22911	1.0039	0.172591
3.132	0.963265	1.0043	0.044408
3.141	1.23171	1.00644	0.238041
3.15	1.04079	1.00784	0.15586
3.159	0.865404	1.00775	-0.0110824
3.168	1.09618	1.00876	0.112676
3.177	0.883728	1.00849	-0.0304239
3.186	0.961058	1.00829	-0.0215756
3.195	0.963449	1.00804	-0.0283876
3.204	0.880166	1.00707	-0.107296
3.213	1.00575	1.00672	-0.0383866
3.222	1.00315	1.00654	-0.0207084
3.231	0.933013	1.0059	-0.070882
3.24	1.07603	1.00618	0.0310043
3.249	0.937382	1.00576	-0.0471111
3.258	1.03953	1.00588	0.0140405
3.267	1.05076	1.00629	0.0458937
3.276	1.04505	1.00683	0.05938
3.285	0.954334	1.00677	-0.00693654
3.294	0.867692	1.00581	-0.105923
3.303	1.01767	1.00558	-0.0260463
3.312	1.09155	1.00612	0.059968
3.321	0.838276	1.00508	-0.115669
3.33	1.02125	1.00483	-0.027131
3.339	0.99912	1.00465	-0.0209508
3.348	0.933735	1.00401	-0.0707994
3.357	0.885526	1.00282	-0.132059
3.366	1.10723	1.00305	0.0258095
3.375	1.08184	1.00364	0.0650878
3.384	0.971239	1.00364	0.000190537
3.393	0.867278	1.00267	-0.10765
3.402	0.983492	1.00215	-0.0577216
3.411	0.919695	1.00124	-0.101473
3.42	1.07029	1.00131	0.00796068
3.429	1.06266	1.00171	0.0445734
3.438	0.980985	1.00171	-0.000153424
3.447	0.887216	1.00088	-0.0920843
3.456	0.944793	1.00012	-0.0839269
3.465	1.01276	0.999841	-0.0315403
3.474	1.18302	1.00104	0.133403
3.483	0.868189	1.00051	-0.0591826
3.492	1.08233	1.00103	0.0573526
3.501	0.987113	1.00117	0.0159825
3.51	1.07456	1.00189	0.0801034
3.519	0.90858	1.00158	-0.0341779
3.528	0.98706	1.00149	-0.0107598
3.537	1.08515	1.00216	0.0745458
3.546	0.866083	1.00147	-0.0760014
3.555	0.84079	1.00007	-0.155434
3.564	0.926589	0.998914	-0.128791
3.573	0.922072	0.997708	-0.13403
3.582	0.989739	0.996968	-0.082222
3.591	0.917052	0.995849	-0.124367
3.6	0.861548	0.99417	-0.186502
3.609	1.09881	0.994041	-0.0143113
3.618	1.03036	0.993998	-0.00485735
3.627	1.06099	0.994353	0.0394512
3.636	1.05603	0.994908	0.0616728
3.645	1.19163	0.996665	0.19528
3.654	1.09307	0.998252	0.176328
3.663	1.03233	0.999454	0.13353
3.672	1.09739	1.00105	0.176814
3.681	0.909189	1.00136	0.0350373
3.69	0.965125	1.00159	0.0257537
3.699	1.00327	1.00197	0.0424069
3.708	1.03959	1.00265	0.074686
3.717	1.06255	1.00361	0.106887
3.726	0.912965	1.00357	-0.00443374
3.735	1.0336	1.00405	0.0535801
3.744	1.14543	1.00553	0.164558
3.753	1.01481	1.00646	0.103209
3.762	1.00168	1.00715	0.0765622
3.771	0.906461	1.00699	-0.0175735
3.78	1.01673	1.00728	0.032258
3.789	0.958937	1.00723	-0.00619275
3.798	0.829247	1.00602	-0.133708
3.807	0.954193	1.00523	-0.0876128
3.816	1.17607	1.00619	0.106217
3.825	0.835073	1.00527	-0.102478
3.834	0.888229	1.00409	-0.130959
3.843	1.03214	1.00378	-0.0345714
3.852	0.85886	1.00244	-0.14877
3.861	0.904952	1.00105	-0.154
3.87	0.967691	1.00004	-0.112497
3.879	0.877246	0.998454	-0.176309
3.888	0.951241	0.997198	-0.139517
3.897	0.929109	0.995863	-0.148339
3.906	0.969342	0.994811	-0.116875
3.915	0.912133	0.993439	-0.152471
3.924	0.960934	0.992328	-0.123401
3.933	1.09631	0.992352	0.00259879
3.942	0.998682	0.992143	-0.0231947
3.951	0.98012	0.991817	-0.0362607
3.96	0.995466	0.991594	-0.0248015
3.969	1.23348	0.993254	0.184522
3.978	0.916523	0.99333	0.0083748
3.987	0.925706	0.992988	-0.0379325
3.996	1.00127	0.992981	-0.000812496
4.005	0.855197	0.99194	-0.115618
4.014	1.07834	0.99217	0.0255152
4.023	0.996771	0.992228	0.00649543
4.032	1.11673	0.993216	0.109775
4.041	1.1106	0.994581	0.151578
4.05	0.76645	0.993574	-0.111838
4.059	1.03217	0.993657	0.00925283
4.068	0.767628	0.991993	-0.184895
4.077	1.05661	0.991811	-0.0202153
4.086	0.94568	0.991257	-0.0616326
4.095	0.92171	0.990428	-0.092053
4.104	1.06168	0.990541	0.0125742
4.113	0.911375	0.98988	-0.0734398
4.122	0.971917	0.989426	-0.0504864
4.131	1.03038	0.989467	0.00458216
4.14	1.04321	0.989829	0.0401569
4.149	0.946175	0.989638	-0.0211721
4.158	0.882534	0.988775	-0.0958722
4.167	0.890509	0.987653	-0.124686
4.176	1.02112	0.987344	-0.0343605
4.185	1.0037	0.987197	-0.0163195
4.194	1.05977	0.987604	0.0452654
4.203	1.08229	0.988464	0.0955515
4.212	1.03066	0.989201	0.0818355
4.221	0.870266	0.988736	-0.0516934
4.23	0.915777	0.988124	-0.0679438
4.239	1.1163	0.988885	0.084516
4.248	1.13988	0.990369	0.164913
4.257	1.05461	0.991626	0.139648
4.266	0.849475	0.99133	-0.0329043
4.275	0.943986	0.991115	-0.0238841
4.284	1.04444	0.991571	0.0506853
4.293	0.922209	0.991334	-0.026318
4.302	1.07699	0.992023	0.0765303
4.311	1.00857	0.992536	0.0569707
4.32	0.868748	0.991967	-0.0631481
4.329	0.855073	0.990832	-0.126176
4.338	0.825617	0.989119	-0.190296
4.347	0.913206	0.987723	-0.15514
4.356	0.913372	0.986356	-0.151803
4.365	0.939659	0.985181	-0.130576
4.374	0.936445	0.98405	-0.125693
4.383	0.987345	0.983337	-0.0791757
4.392	1.06668	0.983423	0.00952663
4.401	1.07361	0.983957	0.0592867
4.41	1.02421	0.98441	0.0503383
4.419	1.22062	0.986429	0.22439
4.428	1.08776	0.988156	0.191834
4.437	0.775396	0.987543	-0.068048
4.446	1.03904	0.987991	0.0497213
4.455	1.10055	0.989175	0.131535
4.464	0.850873	0.98879	-0.0427476
4.473	1.0192	0.989091	0.0334538
4.482	0.865724	0.988391	-0.0777784
4.491	1.01395	0.988407	0.00178752
4.5	0.898353	0.987751	-0.0729224
4.509	1.01598	0.98773	-0.00235822
4.518	1.09809	0.988554	0.0916391
4.527	1.17554	0.990378	0.202638
4.536	1.18379	0.992799	0.269036
4.545	0.879376	0.993292	0.0547109
4.554	0.986407	0.993892	0.0666964
4.563	1.10619	0.995329	0.159664
4.572	0.997852	0.996261	0.103567
4.581	0.955829	0.996714	0.0502948
4.59	1.02569	0.997467	0.0836451
4.599	0.959728	0.997784	0.0353141
4.608	1.02755	0.998433	0.0720872
4.617	0.89113	0.998132	-0.0335157
4.626	1.10265	0.999045	0.101533
4.635	0.929984	0.999069	0.00257431
4.644	1.15566	1.00051	0.160129
4.653	0.943226	1.00088	0.040955
4.662	0.884301	1.00044	-0.0486003
4.671	1.18554	1.0019	0.162204
4.68	0.891837	1.00183	-0.00788823
4.689	1.08042	1.00268	0.0941179
4.698	1.07985	1.00382	0.127245
4.707	1.19732	1.00605	0.247449
4.716	0.851868	1.00615	0.0108937
4.725	0.97755	1.00641	0.0291269
4.734	1.14008	1.00783	0.158262
4.743	0.96903	1.0084	0.0634184
4.752	0.984823	1.00881	0.0452853
4.761	0.985377	1.0091	0.0320096
4.77	1.09994	1.01017	0.119383
4.779	0.852149	1.00966	-0.057433
4.788	1.10535	1.01045	0.0876869
4.797	0.96437	1.01059	0.0154752
4.806	1.12895	1.01177	0.131796
4.815	0.822377	1.01102	-0.083426
4.824	1.06066	1.01134	0.0350819
4.833	0.962202	1.0112	-0.0149781
4.842	1.00254	1.01122	0.00154201
4.851	1.0569	1.01167	0.0509508
4.86	0.836513	1.01063	-0.11576
4.869	0.988377	1.01014	-0.0547908
4.878	1.00095	1.00985	-0.0326
4.887	0.969007	1.00939	-0.0508032
4.896	0.976437	1.00893	-0.0512318
4.905	0.977333	1.00846	-0.052322
4.914	1.01004	1.00822	-0.0258572
4.923	1.02562	1.00821	-0.00171234
4.932	1.07304	1.00867	0.0514992
4.941	0.827515	1.00749	-0.131128
4.95	1.06794	1.0075	0.000968129
4.959	0.891628	1.00654	-0.106709
4.968	1.03963	1.00635	-0.0206788
4.977	0.973625	1.00593	-0.0475909
4.986	1.05507	1.00606	0.0152048
4.995	0.67426	1.00352	-0.282582
5.004	1.08479	1.00301	-0.0565908
5.013	1.06282	1.00298	-0.00380213
5.022	0.967311	1.00252	-0.0511975
5.031	1.08261	1.00284	0.0356373
5.04	0.995743	1.00283	-0.000876098
5.049	1.01499	1.00291	0.00871756
5.058	1.09153	1.00362	0.0788415
5.067	1.1071	1.00474	0.124625
5.076	1.01486	1.00541	0.0742953
5.085	0.84129	1.00462	-0.0869729
5.094	0.927824	1.00386	-0.0843335
5.103	0.997576	1.00351	-0.0397078
5.112	1.02524	1.00348	-0.00333122
5.121	1.04265	1.00373	0.0283054
5.13	0.900476	1.00305	-0.0754589
5.139	0.944055	1.00234	-0.0789845
5.148	1.16064	1.0032	0.0957715
5.157	0.920373	1.00288	-0.0364819
5.166	1.02401	1.00296	0.00975204
5.175	1.1352	1.00403	0.118183
5.184	0.984802	1.00439	0.0397317
5.193	1.08454	1.00531	0.102441
5.202	1.01065	1.00589	0.064445
5.211	0.820999	1.00492	-0.107951
5.22	0.847528	1.00346	-0.161757
5.229	0.935207	1.00231	-0.128159
5.238	1.20087	1.0032	0.0996018
5.247	0.9326	1.00291	-0.0329136
5.256	0.961917	1.0025	-0.0452072
5.265	0.993072	1.00224	-0.0286285
5.274	1.08119	1.0027	0.0511046
5.283	0.996734	1.00283	0.0145272
5.292	1.02814	1.00313	0.0335721
5.301	1.05178	1.00369	0.0621017
5.31	0.973437	1.00378	0.0101496
5.319	1.04962	1.00429	0.0564978
5.328	1.17767	1.00594	0.182659
5.337	1.14481	1.00786	0.213261
5.346	1.0423	1.00924	0.15354
5.355	1.01747	1.01028	0.115919
5.364	0.969081	1.0108	0.0571685
5.373	0.985715	1.01117	0.0419777
5.382	0.877093	1.01059	-0.0647441
5.391	1.14013	1.01156	0.107654
5.4	0.893238	1.01119	-0.0410901
5.409	1.00428	1.01118	-0.000725129
5.418	1.18778	1.01264	0.162121
5.427	0.943468	1.01286	0.024059
5.436	0.952462	1.01274	-0.0132282
5.445	0.932603	1.01226	-0.0538805
5.454	0.948005	1.01167	-0.0652312
5.463	1.08716	1.01204	0.0409778
5.472	1.12154	1.01304	0.111689
5.481	1.06834	1.01399	0.105121
5.49	1.0732	1.01504	0.116553
5.499	0.863566	1.01456	-0.053145
5.508	1.07159	1.01504	0.0533345
5.517	0.883626	1.01436	-0.075751
5.526	1.09331	1.01481	0.0505422
5.535	1.09698	1.01568	0.0969027
5.544	1.09505	1.01679	0.122729
5.553	0.880499	1.01641	-0.0415822
5.562	1.02951	1.01659	0.0194869
5.571	1.1449	1.01777	0.130745
5.58	0.988487	1.01818	0.0462733
5.589	1.09486	1.01918	0.110776
5.598	1.03944	1.01997	0.0877365
5.607	1.17271	1.02174	0.196225
5.616	1.17012	1.02391	0.241129
5.625	0.823359	1.02369	-0.0239008
5.634	0.98573	1.02376	0.00801448
5.643	0.943826	1.02344	-0.0360462
5.652	0.954599	1.02297	-0.0525598
5.661	0.966539	1.02244	-0.0579488
5.67	1.04059	1.02241	-0.00342511
5.679	1.19229	1.02372	0.145491
5.688	1.18087	1.02556	0.203693
5.697	1.09144	1.02707	0.168638
5.706	1.16752	1.02915	0.230896
5.715	1.16821	1.0315	0.26136
5.724	0.922269	1.03216	0.0731715
5.733	1.0869	1.03341	0.138221
5.742	1.00686	1.03415	0.0828279
5.751	1.03399	1.03489	0.0815385
5.76	1.03252	1.03555	0.0732367
5.769	0.896032	1.03509	-0.0502899
5.778	1.15588	1.03612	0.114028
5.787	0.982983	1.03633	0.0238677
5.796	0.991334	1.03634	0.000995472
5.805	1.11834	1.03718	0.0932479
5.814	1.06781	1.03795	0.085255
5.823	0.966679	1.03797	0.00196885
5.832	0.875919	1.03697	-0.110322
5.841	0.897266	1.03563	-0.149083
5.85	1.00829	1.03485	-0.0864573
5.859	1.07657	1.03474	-0.012165
5.868	1.01416	1.03445	-0.0326372
5.877	1.04724	1.03439	-0.00674763
5.886	0.960185	1.03377	-0.0691526
5.895	0.8535	1.03211	-0.184456
5.904	1.04455	1.03141	-0.0770159
5.913	1.0936	1.0314	-0.00207557
5.922	0.896136	1.0302	-0.133158
5.931	0.942161	1.02892	-0.142254
5.94	1.15984	1.02919	0.0300602
5.949	1.01382	1.02897	-0.0237589
5.958	0.977419	1.02841	-0.0631532
5.967	1.03181	1.02811	-0.0328128
5.976	0.99689	1.02764	-0.0520835
5.985	0.981713	1.027	-0.0712246
5.994	1.17698	1.02777	0.0860036
6.003	0.878547	1.02686	-0.101709
6.012	1.05517	1.0267	-0.0180794
6.021	0.931943	1.02581	-0.0986704
6.03	1.0296	1.02539	-0.0468763
6.039	0.963978	1.02461	-0.0867851
6.048	1.05392	1.02438	-0.0251005
6.057	0.968761	1.02372	-0.0737912
6.066	0.854141	1.02203	-0.18774
6.075	1.01923	1.02113	-0.0994754
6.084	1.0919	1.02103	-0.0113731
6.093	1.0909	1.0213	0.0297029
6.102	0.917378	1.02048	-0.0901643
6.111	0.912283	1.01924	-0.138053
6.12	1.02254	1.01859	-0.0725395
6.129	1.06677	1.01847	-0.0137114
6.138	1.23228	1.01987	0.15637
6.147	0.904154	1.0195	-0.0416815
6.156	0.891177	1.01843	-0.118566
6.165	0.864674	1.01677	-0.18491
6.174	1.0924	1.01649	-0.0309402
6.183	1.06217	1.01648	-0.00102946
6.192	1.12597	1.01717	0.0764382
6.201	0.931814	1.01673	-0.048161
6.21	0.94575	1.01602	-0.0793724
6.219	1.03052	1.01577	-0.0277185
6.228	1.25121	1.01737	0.177448
6.237	1.1292	1.01886	0.165939
6.246	1.15314	1.02069	0.203224
6.255	1.15754	1.02278	0.232131
6.264	0.924285	1.02327	0.0548005
6.273	1.16044	1.02495	0.186309
6.282	0.911665	1.02511	0.0180058
6.291	1.10793	1.02618	0.119434
6.3	0.989124	1.02662	0.0484942
