time,f(t),IIR_CFE,Grunwald,exponential,recursive,shiftAvg1,shiftAvg9,shiftAvg5,shiftAvg3,shiftAvg8
2.7700,0.1318,-1.7022,-1.6704,-2.0955,-1.1768,-1.0097,-1.7964,-1.8172,-1.7096,-1.7157
2.7800,0.0532,-1.8988,-1.8436,-2.3350,-1.3466,-1.1795,-1.9842,-2.0156,-1.9038,-1.9050
2.7900,-0.0256,-2.0316,-2.0054,-2.5606,-1.5036,-1.3420,-2.1595,-2.2014,-2.0863,-2.0824
2.8000,-0.1044,-2.2037,-2.1548,-2.7709,-1.6577,-1.4961,-2.3215,-2.3735,-2.2559,-2.2469
2.8100,-0.1824,-2.3105,-2.2908,-2.9644,-1.7971,-1.6409,-2.4690,-2.5308,-2.4116,-2.3974
2.8200,-0.2594,-2.4544,-2.4127,-3.1401,-1.9317,-1.7755,-2.6011,-2.6723,-2.5524,-2.5330
2.8300,-0.3347,-2.5317,-2.5195,-3.2967,-2.0416,-1.8990,-2.7170,-2.7973,-2.6773,-2.6529
2.8400,-0.4080,-2.6446,-2.6107,-3.4334,-2.1534,-2.0107,-2.8161,-2.9048,-2.7857,-2.7563
2.8500,-0.4787,-2.6899,-2.6857,-3.5493,-2.2395,-2.1099,-2.8976,-2.9942,-2.8769,-2.8425
2.8600,-0.5464,-2.7696,-2.7440,-3.6436,-2.3256,-2.1960,-2.9610,-3.0650,-2.9502,-2.9111
2.8700,-0.6107,-2.7811,-2.7853,-3.7157,-2.3776,-2.2684,-3.0060,-3.1167,-3.0053,-2.9616
2.8800,-0.6712,-2.8262,-2.8093,-3.7653,-2.4359,-2.3267,-3.0324,-3.1491,-3.0418,-2.9936
2.8900,-0.7276,-2.8030,-2.8159,-3.7919,-2.4610,-2.3705,-3.0398,-3.1618,-3.0594,-3.0071
2.9000,-0.7794,-2.8131,-2.8050,-3.7955,-2.4900,-2.3995,-3.0283,-3.1548,-3.0581,-3.0018
2.9100,-0.8264,-2.7551,-2.7766,-3.7759,-2.4790,-2.4136,-2.9980,-3.1283,-3.0379,-2.9779
2.9200,-0.8682,-2.7305,-2.7311,-3.7334,-2.4781,-2.4127,-2.9490,-3.0822,-2.9988,-2.9355
2.9300,-0.9046,-2.6386,-2.6686,-3.6681,-2.4389,-2.3968,-2.8817,-3.0170,-2.9411,-2.8748
2.9400,-0.9354,-2.5805,-2.5895,-3.5805,-2.4080,-2.3660,-2.7964,-2.9329,-2.8653,-2.7962
2.9500,-0.9604,-2.4563,-2.4943,-3.4711,-2.3350,-2.3204,-2.6938,-2.8307,-2.7717,-2.7003
2.9600,-0.9793,-2.3669,-2.3837,-3.3405,-2.2750,-2.2604,-2.5743,-2.7108,-2.6609,-2.5875
2.9700,-0.9922,-2.2129,-2.2583,-3.1897,-2.1761,-2.1863,-2.4389,-2.5740,-2.5337,-2.4587
2.9800,-0.9990,-2.0949,-2.1188,-3.0195,-2.0885,-2.0986,-2.2882,-2.4212,-2.3908,-2.3146
2.9900,-0.9995,-1.9143,-1.9662,-2.8309,-1.9607,-1.9979,-2.1233,-2.2534,-2.2331,-2.1561
3.0000,-0.9937,-1.7713,-1.8014,-2.6252,-1.8475,-1.8847,-1.9452,-2.0715,-2.0616,-1.9842
3.0100,-0.9818,-1.5680,-1.6255,-2.4036,-1.6982,-1.7597,-1.7550,-1.8767,-1.8773,-1.7999
3.0200,-0.9638,-1.4042,-1.4395,-2.1676,-1.5623,-1.6239,-1.5539,-1.6703,-1.6815,-1.6045
3.0300,-0.9398,-1.1825,-1.2445,-1.9185,-1.3924,-1.4779,-1.3431,-1.4534,-1.4753,-1.3991
3.0400,-0.9099,-1.0026,-1.0419,-1.6578,-1.2372,-1.3227,-1.1239,-1.2275,-1.2599,-1.1850
3.0500,-0.8744,-0.7675,-0.8328,-1.3874,-1.0525,-1.1593,-0.8978,-0.9940,-1.0368,-0.9635
3.0600,-0.8334,-0.5766,-0.6186,-1.1087,-0.8819,-0.9887,-0.6660,-0.7542,-0.8074,-0.7361
3.0700,-0.7873,-0.3333,-0.4005,-0.8235,-0.6867,-0.8119,-0.4301,-0.5098,-0.5730,-0.5041
3.0800,-0.7362,-0.1367,-0.1800,-0.5337,-0.5048,-0.6301,-0.1915,-0.2622,-0.3351,-0.2689
3.0900,-0.6806,0.1093,0.0415,-0.2409,-0.3028,-0.4443,0.0482,-0.0130,-0.0953,-0.0321
3.1000,-0.6207,0.3061,0.2628,0.0529,-0.1143,-0.2558,0.2877,0.2363,0.1451,0.2048
3.1100,-0.5570,0.5494,0.4824,0.3459,0.0870,-0.0657,0.5253,0.4841,0.3845,0.4405
3.1200,-0.4898,0.7409,0.6990,0.6364,0.2775,0.1248,0.7597,0.7289,0.6214,0.6735
3.1300,-0.4195,0.9759,0.9111,0.9226,0.4769,0.3146,0.9894,0.9692,0.8544,0.9022
3.1400,-0.3466,1.1568,1.1176,1.2026,0.6647,0.5023,1.2129,1.2035,1.0820,1.1253
3.1500,-0.2716,1.3783,1.3170,1.4747,0.8521,0.6870,1.4289,1.4302,1.3027,1.3414
3.1600,-0.1949,1.5435,1.5082,1.7372,1.0325,0.8674,1.6360,1.6481,1.5153,1.5492
3.1700,-0.1170,1.7466,1.6900,1.9885,1.2093,1.0424,1.8329,1.8557,1.7183,1.7472
3.1800,-0.0383,1.8913,1.8612,2.2271,1.3778,1.2109,2.0183,2.0517,1.9106,1.9344
3.1900,0.0406,2.0717,2.0209,2.4514,1.5329,1.3718,2.1913,2.2350,2.0909,2.1096
3.2000,0.1192,2.1917,2.1678,2.6600,1.6853,1.5242,2.3505,2.4044,2.2581,2.2716
3.2100,0.1971,2.3454,2.3013,2.8518,1.8224,1.6672,2.4952,2.5588,2.4112,2.4194
3.2200,0.2738,2.4372,2.4204,3.0254,1.9550,1.7997,2.6243,2.6973,2.5492,2.5522
3.2300,0.3487,2.5609,2.5244,3.1798,2.0624,1.9211,2.7371,2.8190,2.6712,2.6691
3.2400,0.4215,2.6217,2.6126,3.3140,2.1718,2.0305,2.8328,2.9231,2.7766,2.7694
3.2500,0.4917,2.7129,2.6846,3.4273,2.2551,2.1272,2.9110,3.0091,2.8646,2.8524
3.2600,0.5588,2.7405,2.7398,3.5189,2.3387,2.2108,2.9710,3.0763,2.9347,2.9177
3.2700,0.6225,2.7976,2.7779,3.5882,2.3878,2.2805,3.0125,3.1244,2.9864,2.9648
3.2800,0.6822,2.7908,2.7987,3.6348,2.4434,2.3361,3.0352,3.1530,3.0195,2.9934
3.2900,0.7377,2.8130,2.8020,3.6585,2.4654,2.3771,3.0391,3.1620,3.0337,3.0034
3.3000,0.7887,2.7713,2.7878,3.6590,2.4917,2.4034,3.0240,3.1513,3.0289,2.9947
3.3100,0.8347,2.7585,2.7563,3.6364,2.4776,2.4146,2.9902,3.1210,3.0052,2.9673
3.3200,0.8755,2.6825,2.7075,3.5909,2.4739,2.4109,2.9377,3.0713,2.9628,2.9215
3.3300,0.9109,2.6356,2.6419,3.5227,2.4317,2.3921,2.8669,3.0025,2.9018,2.8574
3.3400,0.9406,2.5265,2.5598,3.4322,2.3981,2.3585,2.7783,2.9150,2.8227,2.7756
3.3500,0.9644,2.4474,2.4617,3.3200,2.3223,2.3101,2.6724,2.8093,2.7259,2.6765
3.3600,0.9823,2.3073,2.3483,3.1868,2.2596,2.2474,2.5499,2.6861,2.6122,2.5607
3.3700,0.9940,2.1984,2.2202,3.0335,2.1581,2.1707,2.4115,2.5463,2.4820,2.4290
3.3800,0.9995,2.0304,2.0783,2.8610,2.0679,2.0805,2.2581,2.3906,2.3364,2.2822
3.3900,0.9988,1.8950,1.9234,2.6703,1.9378,1.9774,2.0906,2.2200,2.1761,2.1211
3.4000,0.9920,1.7026,1.7565,2.4628,1.8224,1.8619,1.9101,2.0356,2.0023,1.9468
3.4100,0.9789,1.5446,1.5786,2.2396,1.6709,1.7348,1.7177,1.8385,1.8159,1.7604
3.4200,0.9597,1.3320,1.3908,2.0021,1.5330,1.5970,1.5147,1.6300,1.6181,1.5631
3.4300,0.9346,1.1559,1.1944,1.7519,1.3616,1.4492,1.3022,1.4113,1.4102,1.3560
3.4400,0.9036,0.9279,0.9905,1.4905,1.2048,1.2924,1.0816,1.1838,1.1934,1.1405
3.4500,0.8671,0.7387,0.7804,1.2195,1.0188,1.1275,0.8543,0.9490,0.9691,0.9178
3.4600,0.8251,0.5003,0.5654,0.9406,0.8469,0.9557,0.6216,0.7083,0.7388,0.6894
3.4700,0.7780,0.3032,0.3468,0.6555,0.6510,0.7779,0.3851,0.4632,0.5037,0.4568
3.4800,0.7260,0.0599,0.1261,0.3661,0.4683,0.5952,0.1462,0.2151,0.2655,0.2213
3.4900,0.6696,-0.1396,-0.0955,0.0742,0.2660,0.4088,-0.0936,-0.0342,0.0255,-0.0156
3.5000,0.6089,-0.3824,-0.3165,-0.2185,0.0771,0.2199,-0.3328,-0.2834,-0.2147,-0.2524
3.5100,0.5445,-0.5789,-0.5356,-0.5101,-0.1240,0.0296,-0.5700,-0.5307,-0.4536,-0.4877
3.5200,0.4767,-0.8157,-0.7513,-0.7989,-0.3145,-0.1608,-0.8036,-0.7748,-0.6897,-0.7199
3.5300,0.4059,-1.0036,-0.9624,-1.0829,-0.5132,-0.3503,-1.0322,-1.0141,-0.9217,-0.9476
3.5400,0.3326,-1.2290,-1.1676,-1.3604,-0.7005,-0.5376,-1.2544,-1.2470,-1.1479,-1.1694
3.5500,0.2572,-1.4032,-1.3656,-1.6298,-0.8868,-0.7215,-1.4688,-1.4722,-1.3671,-1.3840
3.5600,0.1802,-1.6122,-1.5550,-1.8893,-1.0663,-0.9009,-1.6741,-1.6882,-1.5779,-1.5900
3.5700,0.1021,-1.7678,-1.7348,-2.1373,-1.2415,-1.0748,-1.8689,-1.8937,-1.7789,-1.7860
3.5800,0.0234,-1.9557,-1.9039,-2.3722,-1.4086,-1.2419,-2.0521,-2.0875,-1.9689,-1.9710
3.5900,-0.0555,-2.0883,-2.0611,-2.5926,-1.5618,-1.4014,-2.2225,-2.2682,-2.1466,-2.1437
3.6000,-0.1340,-2.2510,-2.2056,-2.7972,-1.7125,-1.5521,-2.3791,-2.4348,-2.3112,-2.3030
3.6100,-0.2117,-2.3567,-2.3363,-2.9846,-1.8474,-1.6931,-2.5208,-2.5863,-2.4613,-2.4481
3.6200,-0.2881,-2.4907,-2.4526,-3.1537,-1.9779,-1.8236,-2.6469,-2.7216,-2.5963,-2.5779
3.6300,-0.3627,-2.5665,-2.5536,-3.3033,-2.0827,-1.9427,-2.7565,-2.8400,-2.7151,-2.6916
3.6400,-0.4350,-2.6690,-2.6387,-3.4327,-2.1898,-2.0498,-2.8490,-2.9408,-2.8171,-2.7886
3.6500,-0.5047,-2.7123,-2.7075,-3.5410,-2.2704,-2.1441,-2.9237,-3.0232,-2.9016,-2.8683
3.6600,-0.5712,-2.7812,-2.7594,-3.6274,-2.3514,-2.2250,-2.9802,-3.0869,-2.9682,-2.9301
3.6700,-0.6341,-2.7905,-2.7942,-3.6915,-2.3976,-2.2921,-3.0182,-3.1313,-3.0163,-2.9737
3.6800,-0.6931,-2.8247,-2.8117,-3.7329,-2.4504,-2.3450,-3.0374,-3.1562,-3.0457,-2.9988
3.6900,-0.7477,-2.7992,-2.8116,-3.7513,-2.4694,-2.3832,-3.0377,-3.1615,-3.0562,-3.0052
3.7000,-0.7978,-2.7984,-2.7941,-3.7465,-2.4928,-2.4066,-3.0191,-3.1471,-3.0478,-2.9929
3.7100,-0.8428,-2.7382,-2.7592,-3.7187,-2.4758,-2.4151,-2.9817,-3.1131,-3.0204,-2.9620
3.7200,-0.8826,-2.7029,-2.7072,-3.6679,-2.4692,-2.4085,-2.9257,-3.0597,-2.9743,-2.9126
3.7300,-0.9169,-2.6090,-2.6384,-3.5946,-2.4241,-2.3869,-2.8515,-2.9873,-2.9098,-2.8452
3.7400,-0.9455,-2.5406,-2.5532,-3.4991,-2.3876,-2.3504,-2.7596,-2.8963,-2.8272,-2.7600
3.7500,-0.9682,-2.4148,-2.4521,-3.3820,-2.3091,-2.2994,-2.6505,-2.7873,-2.7271,-2.6576
3.7600,-0.9849,-2.3155,-2.3358,-3.2441,-2.2437,-2.2340,-2.5249,-2.6609,-2.6100,-2.5388
3.7700,-0.9955,-2.1604,-2.2050,-3.0862,-2.1395,-2.1547,-2.3836,-2.5180,-2.4768,-2.4041
3.7800,-0.9999,-2.0332,-2.0605,-2.9093,-2.0468,-2.0620,-2.2274,-2.3594,-2.3282,-2.2544
3.7900,-0.9980,-1.8522,-1.9032,-2.7145,-1.9145,-1.9564,-2.0574,-2.1861,-2.1652,-2.0908
3.8000,-0.9899,-1.7008,-1.7341,-2.5031,-1.7968,-1.8387,-1.8746,-1.9992,-1.9888,-1.9141
3.8100,-0.9757,-1.4978,-1.5542,-2.2763,-1.6433,-1.7096,-1.6801,-1.7999,-1.8001,-1.7255
3.8200,-0.9554,-1.3264,-1.3647,-2.0355,-1.5035,-1.5698,-1.4751,-1.5893,-1.6002,-1.5262
3.8300,-0.9292,-1.1060,-1.1667,-1.7822,-1.3305,-1.4202,-1.2610,-1.3689,-1.3904,-1.3174
3.8400,-0.8971,-0.9195,-0.9615,-1.5180,-1.1721,-1.2618,-1.0390,-1.1399,-1.1720,-1.1003
3.8500,-0.8595,-0.6866,-0.7503,-1.2446,-0.9849,-1.0955,-0.8106,-0.9039,-0.9464,-0.8765
3.8600,-0.8166,-0.4900,-0.5345,-0.9637,-0.8118,-0.9224,-0.5771,-0.6622,-0.7150,-0.6472
3.8700,-0.7685,-0.2500,-0.3153,-0.6769,-0.6152,-0.7436,-0.3400,-0.4164,-0.4791,-0.4138
3.8800,-0.7157,-0.0488,-0.0943,-0.3861,-0.4317,-0.5602,-0.1008,-0.1680,-0.2404,-0.1779
3.8900,-0.6584,0.1930,0.1273,-0.0932,-0.2291,-0.3732,0.1390,0.0814,-0.0002,0.0591
3.9000,-0.5970,0.3933,0.3481,0.2002,-0.0398,-0.1840,0.3779,0.3304,0.2400,0.2957
3.9100,-0.5319,0.6313,0.5667,0.4922,0.1610,0.0064,0.6145,0.5772,0.4786,0.5305
3.9200,-0.4635,0.8253,0.7817,0.7809,0.3514,0.1968,0.8473,0.8205,0.7141,0.7620
3.9300,-0.3922,1.0541,0.9918,1.0645,0.5494,0.3859,1.0748,1.0587,0.9452,0.9888
3.9400,-0.3185,1.2364,1.1958,1.3414,0.7361,0.5727,1.2957,1.2903,1.1703,1.2094
3.9500,-0.2427,1.4508,1.3922,1.6097,0.9213,0.7558,1.5084,1.5138,1.3881,1.4225
3.9600,-0.1655,1.6164,1.5800,1.8678,1.0998,0.9343,1.7118,1.7280,1.5972,1.6267
3.9700,-0.0873,1.8115,1.7579,2.1142,1.2734,1.1070,1.9045,1.9313,1.7962,1.8207
3.9800,-0.0085,1.9559,1.9249,2.3472,1.4392,1.2727,2.0853,2.1227,1.9841,2.0035
3.9900,0.0704,2.1274,2.0798,2.5654,1.5904,1.4306,2.2532,2.3008,2.1595,2.1738
4.0000,0.1488,2.2464,2.2218,2.7674,1.7393,1.5795,2.4071,2.4647,2.3215,2.3305
4.0100,0.2263,2.3906,2.3499,2.9521,1.8719,1.7186,2.5459,2.6131,2.4689,2.4727
4.0200,0.3024,2.4807,2.4633,3.1182,2.0003,1.8470,2.6690,2.7454,2.6009,2.5996
4.0300,0.3766,2.5944,2.5614,3.2648,2.1026,1.9639,2.7754,2.8605,2.7167,2.7102
4.0400,0.4484,2.6530,2.6435,3.3909,2.2073,2.0686,2.8645,2.9578,2.8155,2.8040
4.0500,0.5175,2.7339,2.7091,3.4957,2.2851,2.1605,2.9358,3.0367,2.8968,2.8803
4.0600,0.5834,2.7591,2.7579,3.5786,2.3634,2.2388,2.9889,3.0968,2.9599,2.9387
4.0700,0.6456,2.8056,2.7895,3.6391,2.4067,2.3033,3.0233,3.1375,3.0046,2.9789
4.0800,0.7038,2.7961,2.8036,3.6767,2.4568,2.3534,3.0389,3.1587,3.0305,3.0004
4.0900,0.7576,2.8077,2.8003,3.6913,2.4728,2.3888,3.0356,3.1603,3.0375,3.0033
4.1000,0.8067,2.7634,2.7795,3.6828,2.4934,2.4094,3.0134,3.1421,3.0255,2.9875
4.1100,0.8508,2.7401,2.7415,3.6512,2.4734,2.4150,2.9725,3.1045,2.9947,2.9531
4.1200,0.8895,2.6616,2.6863,3.5968,2.4639,2.4055,2.9130,3.0475,2.9452,2.9003
4.1300,0.9228,2.6046,2.6143,3.5197,2.4159,2.3811,2.8355,2.9715,2.8772,2.8295
4.1400,0.9503,2.4933,2.5261,3.4207,2.3766,2.3419,2.7402,2.8771,2.7914,2.7410
4.1500,0.9719,2.4044,2.4221,3.3002,2.2953,2.2881,2.6280,2.7647,2.6880,2.6355
4.1600,0.9874,2.2627,2.3031,3.1590,2.2273,2.2200,2.4993,2.6351,2.5680,2.5136
4.1700,0.9968,2.1446,2.1696,2.9980,2.1205,2.1381,2.3551,2.4891,2.4318,2.3760
4.1800,1.0000,1.9755,2.0227,2.8182,2.0253,2.0430,2.1963,2.3277,2.2805,2.2237
4.1900,0.9970,1.8317,1.8631,2.6208,1.8907,1.9351,2.0237,2.1517,2.1150,2.0575
4.2000,0.9877,1.6389,1.6919,2.4068,1.7708,1.8151,1.8386,1.9624,1.9362,1.8785
4.2100,0.9723,1.4733,1.5101,2.1778,1.6154,1.6839,1.6421,1.7608,1.7453,1.6878
4.2200,0.9509,1.2612,1.3189,1.9351,1.4736,1.5422,1.4353,1.5483,1.5435,1.4866
4.2300,0.9235,1.0785,1.1195,1.6801,1.2991,1.3909,1.2196,1.3261,1.3321,1.2761
4.2400,0.8904,0.8518,0.9131,1.4146,1.1391,1.2309,0.9963,1.0957,1.1123,1.0577
4.2500,0.8518,0.6570,0.7010,1.1402,0.9507,1.0632,0.7668,0.8585,0.8855,0.8327
4.2600,0.8078,0.4210,0.4845,0.8585,0.7765,0.8890,0.5325,0.6159,0.6532,0.6026
4.2700,0.7589,0.2192,0.2649,0.5714,0.5792,0.7092,0.2949,0.3695,0.4167,0.3686
4.2800,0.7052,-0.0207,0.0437,0.2806,0.3950,0.5250,0.0555,0.1208,0.1776,0.1324
4.2900,0.6471,-0.2238,-0.1778,-0.0122,0.1922,0.3375,-0.1843,-0.1286,-0.0626,-0.1046
4.3000,0.5850,-0.4621,-0.3983,-0.3049,0.0026,0.1480,-0.4230,-0.3773,-0.3025,-0.3410
4.3100,0.5192,-0.6611,-0.6163,-0.5959,-0.1979,-0.0425,-0.6589,-0.6236,-0.5406,-0.5753
4.3200,0.4502,-0.8924,-0.8305,-0.8833,-0.3882,-0.2327,-0.8908,-0.8660,-0.7754,-0.8060
4.3300,0.3784,-1.0819,-1.0395,-1.1653,-0.5855,-0.4215,-1.1172,-1.1031,-1.0053,-1.0317
4.3400,0.3043,-1.3009,-1.2421,-1.4402,-0.7716,-0.6077,-1.3366,-1.3333,-1.2291,-1.2509
4.3500,0.2282,-1.4756,-1.4370,-1.7062,-0.9556,-0.7900,-1.5477,-1.5551,-1.4453,-1.4624
4.3600,0.1508,-1.6773,-1.6229,-1.9618,-1.1330,-0.9675,-1.7491,-1.7673,-1.6525,-1.6648
4.3700,0.0724,-1.8325,-1.7988,-2.2052,-1.3051,-1.1389,-1.9397,-1.9685,-1.8495,-1.8568
4.3800,-0.0065,-2.0123,-1.9635,-2.4351,-1.4695,-1.3033,-2.1181,-2.1575,-2.0351,-2.0373
4.3900,-0.0853,-2.1437,-2.1160,-2.6499,-1.6186,-1.4595,-2.2834,-2.3330,-2.2080,-2.2050
4.4000,-0.1636,-2.2977,-2.2554,-2.8483,-1.7658,-1.6066,-2.4345,-2.4940,-2.3672,-2.3591
4.4100,-0.2408,-2.4016,-2.3808,-3.0291,-1.8960,-1.7438,-2.5705,-2.6394,-2.5117,-2.4985
4.4200,-0.3166,-2.5262,-2.4913,-3.1912,-2.0223,-1.8701,-2.6904,-2.7685,-2.6407,-2.6223
4.4300,-0.3904,-2.5995,-2.5864,-3.3335,-2.1220,-1.9847,-2.7936,-2.8803,-2.7532,-2.7298
4.4400,-0.4617,-2.6922,-2.6654,-3.4552,-2.2243,-2.0870,-2.8794,-2.9742,-2.8487,-2.8203
4.4500,-0.5302,-2.7328,-2.7278,-3.5555,-2.2993,-2.1763,-2.9473,-3.0496,-2.9265,-2.8933
4.4600,-0.5954,-2.7917,-2.7733,-3.6337,-2.3751,-2.2521,-2.9968,-3.1060,-2.9861,-2.9482
4.4700,-0.6569,-2.7979,-2.8016,-3.6895,-2.4154,-2.3138,-3.0277,-3.1430,-3.0272,-2.9848
4.4800,-0.7143,-2.8220,-2.8124,-3.7224,-2.4628,-2.3612,-3.0397,-3.1605,-3.0495,-3.0029
4.4900,-0.7672,-2.7934,-2.8058,-3.7322,-2.4757,-2.3938,-3.0329,-3.1583,-3.0529,-3.0022
4.5000,-0.8154,-2.7825,-2.7817,-3.7189,-2.4935,-2.4116,-3.0071,-3.1365,-3.0373,-2.9829
4.5100,-0.8585,-2.7193,-2.7403,-3.6825,-2.4705,-2.4143,-2.9626,-3.0952,-3.0028,-2.9450
4.5200,-0.8963,-2.6742,-2.6819,-3.6234,-2.4582,-2.4021,-2.8997,-3.0345,-2.9497,-2.8887
4.5300,-0.9284,-2.5775,-2.6068,-3.5418,-2.4071,-2.3748,-2.8188,-2.9550,-2.8783,-2.8145
4.5400,-0.9548,-2.4996,-2.5155,-3.4382,-2.3651,-2.3328,-2.7203,-2.8571,-2.7891,-2.7228
4.5500,-0.9753,-2.3715,-2.4086,-3.3133,-2.2810,-2.2763,-2.6048,-2.7415,-2.6825,-2.6141
4.5600,-0.9897,-2.2633,-2.2867,-3.1680,-2.2103,-2.2056,-2.4732,-2.6087,-2.5593,-2.4891
4.5700,-0.9979,-2.1064,-2.1507,-3.0029,-2.1010,-2.1211,-2.3261,-2.4597,-2.4201,-2.3487
4.5800,-0.9999,-1.9709,-2.0012,-2.8193,-2.0034,-2.0235,-2.1646,-2.2955,-2.2660,-2.1936
4.5900,-0.9957,-1.7888,-1.8393,-2.6183,-1.8665,-1.9133,-1.9896,-2.1169,-2.0978,-2.0249
4.6000,-0.9853,-1.6299,-1.6660,-2.4010,-1.7444,-1.7911,-1.8023,-1.9251,-1.9166,-1.8436
4.6100,-0.9687,-1.4267,-1.4823,-2.1689,-1.5871,-1.6578,-1.6037,-1.7214,-1.7235,-1.6508
4.6200,-0.9462,-1.2487,-1.2895,-1.9234,-1.4435,-1.5142,-1.3951,-1.5070,-1.5198,-1.4478
4.6300,-0.9177,-1.0289,-1.0886,-1.6660,-1.2674,-1.3612,-1.1778,-1.2831,-1.3066,-1.2357
4.6400,-0.8835,-0.8367,-0.8810,-1.3983,-1.1059,-1.1997,-0.9533,-1.0513,-1.0853,-1.0159
4.6500,-0.8439,-0.6054,-0.6679,-1.1220,-0.9164,-1.0307,-0.7227,-0.8130,-0.8574,-0.7899
4.6600,-0.7989,-0.4042,-0.4507,-0.8388,-0.7410,-0.8554,-0.4877,-0.5695,-0.6241,-0.5589
4.6700,-0.7491,-0.1667,-0.2307,-0.5505,-0.5431,-0.6747,-0.2497,-0.3226,-0.3870,-0.3244
4.6800,-0.6945,0.0380,-0.0093,-0.2589,-0.3582,-0.4897,-0.0100,-0.0736,-0.1475,-0.0879
4.6900,-0.6356,0.2762,0.2122,0.0343,-0.1552,-0.3018,0.2296,0.1758,0.0928,0.1492
4.7000,-0.5728,0.4790,0.4323,0.3272,0.0346,-0.1120,0.4679,0.4242,0.3325,0.3853
4.7100,-0.5064,0.7124,0.6497,0.6180,0.2348,0.0786,0.7032,0.6698,0.5701,0.6190
4.7200,-0.4368,0.9079,0.8630,0.9048,0.4249,0.2686,0.9342,0.9114,0.8041,0.8488
4.7300,-0.3646,1.1310,1.0709,1.1860,0.6215,0.4570,1.1593,1.1472,1.0331,1.0734
4.7400,-0.2900,1.3138,1.2722,1.4596,0.8070,0.6425,1.3772,1.3759,1.2556,1.2913
4.7500,-0.2137,1.5216,1.4655,1.7241,0.9897,0.8240,1.5866,1.5961,1.4702,1.5012
4.7600,-0.1360,1.6868,1.6497,1.9778,1.1661,1.0004,1.7860,1.8063,1.6756,1.7017
4.7700,-0.0575,1.8746,1.8235,2.2191,1.3365,1.1706,1.9744,2.0053,1.8706,1.8916
4.7800,0.0214,2.0176,1.9860,2.4465,1.4994,1.3335,2.1505,2.1917,2.0539,2.0698
4.7900,0.1002,2.1810,2.1362,2.6586,1.6465,1.4881,2.3132,2.3646,2.2243,2.2350
4.8000,0.1783,2.2980,2.2730,2.8541,1.7918,1.6334,2.4615,2.5227,2.3808,2.3864
4.8100,0.2553,2.4334,2.3956,3.0318,1.9198,1.7685,2.5944,2.6652,2.5225,2.5229
4.8200,0.3307,2.5210,2.5033,3.1905,2.0439,1.8927,2.7112,2.7910,2.6485,2.6437
4.8300,0.4041,2.6254,2.5954,3.3292,2.1410,2.0051,2.8112,2.8995,2.7579,2.7480
4.8400,0.4749,2.6810,2.6714,3.4472,2.2408,2.1049,2.8936,2.9899,2.8501,2.8353
4.8500,0.5428,2.7523,2.7306,3.5436,2.3130,2.1917,2.9581,3.0617,2.9245,2.9048
4.8600,0.6074,2.7741,2.7729,3.6179,2.3861,2.2649,3.0041,3.1145,2.9807,2.9563
4.8700,0.6681,2.8109,2.7979,3.6697,2.4235,2.3239,3.0314,3.1478,3.0183,2.9895
4.8800,0.7247,2.7980,2.8054,3.6985,2.4681,2.3685,3.0399,3.1616,3.0370,3.0040
4.8900,0.7767,2.7997,2.7955,3.7042,2.4780,2.3984,3.0294,3.1557,3.0369,2.9998
4.9000,0.8240,2.7520,2.7682,3.6868,2.4929,2.4133,3.0001,3.1302,3.0177,2.9769
4.9100,0.8661,2.7191,2.7236,3.6464,2.4669,2.4132,2.9521,3.0852,2.9798,2.9355
4.9200,0.9028,2.6374,2.6620,3.5832,2.4518,2.3980,2.8858,3.0209,2.9232,2.8758
4.9300,0.9339,2.5710,2.5838,3.4977,2.3979,2.3680,2.8015,2.9379,2.8484,2.7983
4.9400,0.9592,2.4569,2.4896,3.3903,2.3531,2.3232,2.6997,2.8366,2.7559,2.7033
4.9500,0.9785,2.3592,2.3798,3.2617,2.2663,2.2640,2.5811,2.7176,2.6461,2.5915
4.9600,0.9917,2.2151,2.2552,3.1128,2.1929,2.1906,2.4465,2.5817,2.5198,2.4635
4.9700,0.9987,2.0888,2.1165,2.9445,2.0811,2.1036,2.2967,2.4298,2.3778,2.3203
4.9800,0.9996,1.9179,1.9646,2.7577,1.9810,2.0036,2.1325,2.2627,2.2210,2.1625
4.9900,0.9942,1.7666,1.8005,2.5537,1.8420,1.8910,1.9551,2.0816,2.0503,1.9914
5.0000,0.9826,1.5729,1.6252,2.3338,1.7177,1.7667,1.7655,1.8874,1.8668,1.8078
5.0100,0.9649,1.4006,1.4397,2.0993,1.5584,1.6314,1.5649,1.6816,1.6716,1.6130
5.0200,0.9412,1.1884,1.2453,1.8517,1.4129,1.4860,1.3546,1.4653,1.4660,1.4081
5.0300,0.9117,0.9999,1.0430,1.5924,1.2354,1.3313,1.1358,1.2398,1.2512,1.1945
5.0400,0.8764,0.7742,0.8343,1.3232,1.0724,1.1683,0.9100,1.0067,1.0286,0.9734
5.0500,0.8358,0.5745,0.6204,1.0457,0.8818,0.9980,0.6785,0.7672,0.7996,0.7463
5.0600,0.7899,0.3404,0.4025,0.7617,0.7054,0.8215,0.4428,0.5230,0.5655,0.5145
5.0700,0.7391,0.1350,0.1822,0.4728,0.5069,0.6399,0.2044,0.2756,0.3279,0.2796
5.0800,0.6837,-0.1021,-0.0393,0.1809,0.3213,0.4544,-0.0354,0.0264,0.0881,0.0429
